simTime,atmosphericLoss_dB,fspl_dB,power_dBm
5.3,0,206.556,-84.0033
5.30002024,0,205.139,-124.942
5.30003024,0,205.182,-125.004
5.30004024,0,205.294,-125.289
5.30005024,0,205.167,-125.033
5.30006024,0,205.143,-125.046
5.4,0,206.456,-83.9034
5.4,0,206.475,-83.922
5.4,0,206.648,-84.0953
5.4,0,206.518,-83.9657
5.4,0,206.556,-84.0033
5.40002024,0,205.139,-124.942
5.40003024,0,205.182,-125.004
5.40004024,0,205.272,-125.267
5.40005024,0,205.145,-125.011
5.40006024,0,205.165,-125.068
5.5,0,206.456,-83.9034
5.5,0,206.475,-83.922
5.5,0,206.648,-84.0953
5.5,0,206.518,-83.9657
5.5,0,206.556,-84.0033
5.50002024,0,205.139,-124.942
5.50003024,0,205.182,-125.004
5.50004024,0,205.337,-125.332
5.50005024,0,205.167,-125.033
5.50006024,0,205.186,-125.09
5.6,0,206.456,-83.9034
5.6,0,206.475,-83.922
5.6,0,206.648,-84.0953
5.6,0,206.518,-83.9657
5.6,0,206.556,-84.0033
5.60002024,0,205.161,-124.964
5.60003024,0,205.204,-125.026
5.60004024,0,205.272,-125.267
5.60005024,0,205.21,-125.076
5.60006024,0,205.165,-125.068
5.7,0,206.456,-83.9034
5.7,0,206.475,-83.922
5.7,0,206.648,-84.0953
5.7,0,206.518,-83.9657
5.7,0,206.556,-84.0033
5.70002024,0,205.182,-124.986
5.70003024,0,205.117,-124.939
5.70004024,0,205.337,-125.332
5.70005024,0,205.21,-125.076
5.70006024,0,205.208,-125.111
5.8,0,206.456,-83.9034
5.8,0,206.475,-83.922
5.8,0,206.648,-84.0953
5.8,0,206.518,-83.9657
5.8,0,206.556,-84.0033
5.80002024,0,205.182,-124.986
5.80003024,0,205.161,-124.983
5.80004024,0,205.294,-125.289
5.80005024,0,205.167,-125.033
5.80006024,0,205.143,-125.046
5.9,0,206.456,-83.9034
5.9,0,206.475,-83.922
5.9,0,206.648,-84.0953
5.9,0,206.518,-83.9657
5.9,0,206.556,-84.0033
5.90002024,0,205.204,-125.007
5.90003024,0,205.204,-125.026
5.90004024,0,205.337,-125.332
5.90005024,0,205.21,-125.076
5.90006024,0,205.165,-125.068
6,0,206.456,-83.9034
6,0,206.475,-83.922
6,0,206.648,-84.0953
6,0,206.518,-83.9657
6,0,206.556,-84.0033
6.00002024,0,205.204,-125.007
6.00003024,0,205.204,-125.026
6.00004024,0,205.294,-125.289
6.00005024,0,205.124,-124.989
6.00006024,0,205.165,-125.068
6.1,0,206.456,-83.9034
6.1,0,206.475,-83.922
6.1,0,206.648,-84.0953
6.1,0,206.518,-83.9657
6.1,0,206.556,-84.0033
6.10002024,0,205.161,-124.964
6.10003024,0,205.117,-124.939
6.10004024,0,205.294,-125.289
6.10005024,0,205.167,-125.033
6.10006024,0,205.143,-125.046
6.2,0,206.456,-83.9034
6.2,0,206.475,-83.922
6.2,0,206.648,-84.0953
6.2,0,206.518,-83.9657
6.2,0,206.556,-84.0033
6.20002024,0,205.204,-125.007
6.20003024,0,205.161,-124.983
6.20004024,0,205.337,-125.332
6.20005024,0,205.167,-125.033
6.20006024,0,205.143,-125.046
6.3,0,206.456,-83.9034
6.3,0,206.475,-83.922
6.3,0,206.648,-84.0953
6.3,0,206.518,-83.9657
6.3,0,206.556,-84.0033
6.30002024,0,205.161,-124.964
6.30003024,0,205.204,-125.026
6.30004024,0,205.294,-125.289
6.30005024,0,205.167,-125.033
6.30006024,0,205.186,-125.09
6.4,0,206.456,-83.9034
6.4,0,206.475,-83.922
6.4,0,206.648,-84.0953
6.4,0,206.518,-83.9657
6.4,0,206.556,-84.0033
6.40002024,0,205.161,-124.964
6.40003024,0,205.117,-124.939
6.40004024,0,205.358,-125.354
6.40005024,0,205.21,-125.076
6.40006024,0,205.186,-125.09
6.5,0,206.456,-83.9034
6.5,0,206.475,-83.922
6.5,0,206.648,-84.0953
6.5,0,206.518,-83.9657
6.5,0,206.556,-84.0033
6.50002024,0,205.139,-124.942
6.50003024,0,205.204,-125.026
6.50004024,0,205.337,-125.332
6.50005024,0,205.167,-125.033
6.50006024,0,205.208,-125.111
6.6,0,206.456,-83.9034
6.6,0,206.475,-83.922
6.6,0,206.648,-84.0953
6.6,0,206.518,-83.9657
6.6,0,206.556,-84.0033
6.60002024,0,205.161,-124.964
6.60003024,0,205.161,-124.983
6.60004024,0,205.294,-125.289
6.60005024,0,205.145,-125.011
6.60006024,0,205.208,-125.111
6.7,0,206.456,-83.9034
6.7,0,206.475,-83.922
6.7,0,206.648,-84.0953
6.7,0,206.518,-83.9657
6.7,0,206.556,-84.0033
6.70002024,0,205.139,-124.942
6.70003024,0,205.182,-125.004
6.70004024,0,205.294,-125.289
6.70005024,0,205.145,-125.011
6.70006024,0,205.186,-125.09
6.8,0,206.456,-83.9034
6.8,0,206.475,-83.922
6.8,0,206.648,-84.0953
6.8,0,206.518,-83.9657
6.8,0,206.556,-84.0033
6.80002024,0,205.204,-125.007
6.80003024,0,205.117,-124.939
6.80004024,0,205.358,-125.354
6.80005024,0,205.167,-125.033
6.80006024,0,205.143,-125.046
6.9,0,206.456,-83.9034
6.9,0,206.475,-83.922
6.9,0,206.648,-84.0953
6.9,0,206.518,-83.9657
6.9,0,206.556,-84.0033
6.90002024,0,205.139,-124.942
6.90003024,0,205.182,-125.004
6.90004024,0,205.294,-125.289
6.90005024,0,205.145,-125.011
6.90006024,0,205.143,-125.046
7,0,206.456,-83.9034
7,0,206.475,-83.922
7,0,206.648,-84.0953
7,0,206.518,-83.9657
7,0,206.556,-84.0033
7.00002024,0,205.161,-124.964
7.00003024,0,205.117,-124.939
7.00004024,0,205.272,-125.267
7.00005024,0,205.21,-125.076
7.00006024,0,205.208,-125.111
7.1,0,206.456,-83.9034
7.1,0,206.475,-83.922
7.1,0,206.648,-84.0953
7.1,0,206.518,-83.9657
7.1,0,206.556,-84.0033
7.10002024,0,205.139,-124.942
7.10003024,0,205.182,-125.004
7.10004024,0,205.272,-125.267
7.10005024,0,205.167,-125.033
7.10006024,0,205.165,-125.068
7.2,0,206.456,-83.9034
