simTime,MCCIndex,specWeatherModel
6.5,0,36.0875
6.50001,0,44.7742
6.5,1,71.3864
6.50001,1,71.3864
6.5,2,0
6.50001,2,0
6.5,3,49.6145
6.50001,3,49.6145
6.5,4,175.387
6.50001,4,175.387
6.6,0,44.7742
6.60001,0,45.5103
6.6,1,71.3864
6.60001,1,72.964
6.6,2,0
6.60001,2,0
6.6,3,49.6145
6.60001,3,49.6145
6.6,4,175.387
6.60001,4,186.595
6.7,0,45.5103
6.70001,0,45.5103
6.7,1,72.964
6.70001,1,72.964
6.7,2,0
6.70001,2,22.8386
6.7,3,49.6145
6.70001,3,49.6145
6.7,4,186.595
6.70001,4,186.595
6.8,0,45.5103
6.80001,0,45.5103
6.8,1,72.964
6.80001,1,72.964
6.8,2,22.8386
6.80001,2,22.8386
6.8,3,49.6145
6.80001,3,49.6145
6.8,4,186.595
6.80001,4,187.192
6.9,0,45.5103
6.90001,0,45.5103
6.9,1,72.964
6.90001,1,72.964
6.9,2,22.8386
6.90001,2,22.8386
6.9,3,49.6145
6.90001,3,49.6145
6.9,4,187.192
6.90001,4,187.192
7,0,45.5103
7.00001,0,33.9253
7,1,72.964
7.00001,1,72.964
7,2,22.8386
7.00001,2,22.8386
7,3,49.6145
7.00001,3,65.2364
7,4,187.192
7.00001,4,172.687
7.1,0,33.9253
7.10001,0,33.9253
7.1,1,72.964
7.10001,1,72.964
7.1,2,22.8386
7.10001,2,22.8386
7.1,3,65.2364
7.10001,3,65.2364
7.1,4,172.687
7.10001,4,172.687
7.2,0,33.9253
7.20001,0,17.6873
7.2,1,72.964
7.20001,1,67.8406
7.2,2,22.8386
7.20001,2,0
7.2,3,65.2364
7.20001,3,64.1797
7.2,4,172.687
7.20001,4,172.687
7.3,0,17.6873
7.30001,0,17.6873
7.3,1,67.8406
7.30001,1,67.8406
7.3,2,0
7.30001,2,0
7.3,3,64.1797
7.30001,3,64.1797
7.3,4,172.687
7.30001,4,172.687
7.4,0,17.6873
7.40001,0,18.0181
7.4,1,67.8406
7.40001,1,44.6357
7.4,2,0
7.40001,2,0
7.4,3,64.1797
7.40001,3,53.7517
7.4,4,172.687
7.40001,4,183.504
7.5,0,18.0181
7.50001,0,18.0181
7.5,1,44.6357
7.50001,1,44.6357
7.5,2,0
7.50001,2,0
7.5,3,53.7517
7.50001,3,42.9003
7.5,4,183.504
7.50001,4,183.504
7.6,0,18.0181
7.60001,0,18.0181
7.6,1,44.6357
7.60001,1,68.918
7.6,2,0
7.60001,2,0
7.6,3,42.9003
7.60001,3,29.7574
7.6,4,183.504
7.60001,4,202.216
7.7,0,18.0181
7.70001,0,18.0181
7.7,1,68.918
7.70001,1,68.918
7.7,2,0
7.70001,2,0
7.7,3,29.7574
7.70001,3,29.7574
7.7,4,202.216
7.70001,4,202.216
7.8,0,18.0181
7.80001,0,18.0181
7.8,1,68.918
7.80001,1,68.918
7.8,2,0
7.80001,2,9.72052
7.8,3,29.7574
7.80001,3,29.7574
7.8,4,202.216
7.80001,4,202.216
7.9,0,18.0181
7.90001,0,18.0181
7.9,1,68.918
7.90001,1,56.1842
7.9,2,9.72052
7.90001,2,0
7.9,3,29.7574
7.90001,3,29.7574
7.9,4,202.216
7.90001,4,202.216
8,0,18.0181
8.00001,0,18.0181
8,1,56.1842
8.00001,1,43.5234
8,2,0
8.00001,2,0
8,3,29.7574
8.00001,3,29.7574
8,4,202.216
8.00001,4,198.763
8.1,0,18.0181
8.10001,0,18.904
8.1,1,43.5234
8.10001,1,43.5234
8.1,2,0
8.10001,2,0
8.1,3,29.7574
8.10001,3,29.7574
8.1,4,198.763
8.10001,4,222.071
8.2,0,18.904
8.20001,0,18.904
8.2,1,43.5234
8.20001,1,43.5234
8.2,2,0
8.20001,2,0
8.2,3,29.7574
8.20001,3,29.7574
8.2,4,222.071
8.20001,4,222.071
8.3,0,18.904
8.30001,0,18.904
8.3,1,43.5234
8.30001,1,43.5234
8.3,2,0
8.30001,2,0
8.3,3,29.7574
8.30001,3,29.7574
8.3,4,222.071
8.30001,4,222.071
8.4,0,18.904
8.40001,0,43.8619
8.4,1,43.5234
8.40001,1,43.5234
8.4,2,0
8.40001,2,0
8.4,3,29.7574
8.40001,3,52.6078
8.4,4,222.071
8.40001,4,222.071
8.5,0,43.8619
8.50001,0,43.8619
8.5,1,43.5234
8.50001,1,43.5234
8.5,2,0
8.50001,2,1.95301
8.5,3,52.6078
8.50001,3,52.6078
8.5,4,222.071
8.50001,4,222.071
8.6,0,43.8619
8.60001,0,43.8619
8.6,1,43.5234
8.60001,1,66.3619
8.6,2,1.95301
8.60001,2,0
8.6,3,52.6078
8.60001,3,50.2974
8.6,4,222.071
8.60001,4,222.071
8.7,0,43.8619
8.70001,0,47.9692
8.7,1,66.3619
8.70001,1,66.3619
8.7,2,0
8.70001,2,0
8.7,3,50.2974
8.70001,3,69.1167
8.7,4,222.071
8.70001,4,222.071
8.8,0,47.9692
8.80001,0,47.9692
8.8,1,66.3619
8.80001,1,66.3619
8.8,2,0
8.80001,2,1.17269
8.8,3,69.1167
8.80001,3,81.8929
8.8,4,222.071
8.80001,4,222.071
8.9,0,47.9692
8.90001,0,47.9692
8.9,1,66.3619
8.90001,1,66.3619
8.9,2,1.17269
8.90001,2,0
8.9,3,81.8929
8.90001,3,81.8929
8.9,4,222.071
8.90001,4,222.071
9,0,47.9692
9.00001,0,23.9662
9,1,66.3619
9.00001,1,66.3619
9,2,0
9.00001,2,0
9,3,81.8929
9.00001,3,94.8639
9,4,222.071
9.00001,4,222.071
9.1,0,23.9662
9.10001,0,23.9662
9.1,1,66.3619
9.10001,1,66.3619
9.1,2,0
9.10001,2,0
9.1,3,94.8639
9.10001,3,86.7828
9.1,4,222.071
9.10001,4,222.071
9.2,0,23.9662
9.20001,0,23.9662
9.2,1,66.3619
9.20001,1,66.3619
9.2,2,0
9.20001,2,0
9.2,3,86.7828
9.20001,3,80.866
9.2,4,222.071
9.20001,4,222.071
9.3,0,23.9662
9.30001,0,1.75207
9.3,1,66.3619
9.30001,1,64.0594
9.3,2,0
9.30001,2,0.767542
9.3,3,80.866
9.30001,3,80.866
9.3,4,222.071
9.30001,4,201.214
9.4,0,1.75207
9.40001,0,1.75207
9.4,1,64.0594
9.40001,1,77.9633
9.4,2,0.767542
9.40001,2,0
9.4,3,80.866
9.40001,3,80.866
9.4,4,201.214
9.40001,4,218.891
9.5,0,1.75207
9.50001,0,0
9.5,1,77.9633
9.50001,1,77.9633
9.5,2,0
9.50001,2,0
9.5,3,80.866
9.50001,3,80.866
9.5,4,218.891
9.50001,4,237.682
9.6,0,0
9.60001,0,0
9.6,1,77.9633
9.60001,1,94.899
9.6,2,0
9.60001,2,0
9.6,3,80.866
9.60001,3,80.866
9.6,4,237.682
9.60001,4,237.682
9.7,0,0
9.70001,0,0
9.7,1,94.899
9.70001,1,94.4495
9.7,2,0
9.70001,2,12.0582
9.7,3,80.866
9.70001,3,80.866
9.7,4,237.682
9.70001,4,86.0162
9.8,0,0
9.80001,0,0
9.8,1,94.4495
9.80001,1,108.48
9.8,2,12.0582
9.80001,2,12.0582
9.8,3,80.866
9.80001,3,75.9383
9.8,4,86.0162
9.80001,4,86.0162
9.9,0,0
9.90001,0,0
9.9,1,108.48
9.90001,1,108.48
9.9,2,12.0582
9.90001,2,12.0582
9.9,3,75.9383
9.90001,3,75.9383
9.9,4,86.0162
9.90001,4,86.0162
