simTime,MCC_idx,rainLoss_dB,cloudLoss_dB,fspl_dB,power_dBm,rain_mm_AtMCC,cloudCoverAtMCC
4.2,2,4.02215,0.00340988,212.341,-93.8137,44.7892,0
4.2,3,4.02215,0.00302638,212.202,-93.6748,0,0
4.2,4,10.578,0.00809877,212.231,-100.264,22.5455,0
4.3,0,4.02215,0.00298903,212.167,-93.6393,20.486,0
4.3,1,4.02215,0.00299636,212.176,-93.6489,8.01043,0
4.3,2,4.02215,0.00340988,212.341,-93.8137,44.7892,0
4.3,3,15.9976,0.012037,212.202,-105.659,0,0
4.3,4,4.02215,0.00307945,212.231,-93.7036,22.5455,0
4.4,0,4.02215,0.00298903,212.167,-93.6393,10.5657,0
4.4,1,4.02215,0.00299636,212.176,-93.6489,8.01043,0
4.4,2,4.02215,0.00340988,212.341,-93.8137,44.7892,0
4.4,3,6.12263,0.00460684,212.202,-95.7769,0,0
4.4,4,4.02215,0.00307945,212.231,-93.7036,22.5455,0
4.5,0,4.02215,0.00298903,212.167,-93.6393,10.5657,0
4.5,1,13.757,0.0102485,212.176,-103.391,8.01043,0
4.5,2,4.02215,0.00340988,212.341,-93.8137,44.7892,0
4.5,3,4.02215,0.00302638,212.202,-93.6748,0,0
4.5,4,6.33426,0.00484967,212.231,-96.0175,22.5455,0
4.6,0,4.02215,0.00298903,212.167,-93.6393,10.5657,0
4.6,1,4.02215,0.00299636,212.176,-93.6489,8.01043,0
4.6,2,4.02215,0.00340988,212.341,-93.8137,44.7892,0
4.6,3,4.02215,0.00302638,212.202,-93.6748,0,0
4.6,4,4.6182,0.00353581,212.231,-94.3001,20.182,0
4.7,0,18.8623,0.0140174,212.167,-108.49,10.5657,0
4.7,1,4.02215,0.00299636,212.176,-93.6489,8.01043,0
4.7,2,4.02215,0.00340988,212.341,-93.8137,44.7892,0
4.7,3,13.0451,0.00981549,212.202,-102.705,0,0
4.7,4,4.02215,0.00307945,212.231,-93.7036,25.6714,0
4.8,0,15.9497,0.0118529,212.167,-105.576,10.5657,0
4.8,1,12.3522,0.00920196,212.176,-101.985,0,0
4.8,2,4.02215,0.00340988,212.341,-93.8137,44.7892,0
4.8,3,4.02215,0.00302638,212.202,-93.6748,0,0
4.8,4,4.02215,0.00307945,212.231,-93.7036,38.4277,0
4.9,0,15.7637,0.0117147,212.167,-105.39,10.5657,0
4.9,1,10.1307,0.00754701,212.176,-99.762,0,0
4.9,2,5.76419,0.00488675,212.341,-95.5572,44.7892,0
4.9,3,8.3432,0.00627766,212.202,-97.9991,0,0
4.9,4,17.1266,0.0131126,212.231,-106.818,30.8228,0
5,0,4.02215,0.00298903,212.167,-93.6393,10.5657,0
5,1,4.02215,0.00299636,212.176,-93.6489,0,0
5,2,13.5352,0.0114749,212.341,-103.335,44.7892,0
5,3,14.6454,0.0110196,212.202,-104.306,0,0
5,4,4.02215,0.00307945,212.231,-93.7036,42.256,0
5.1,0,4.02215,0.00298903,212.167,-93.6393,25.5253,0
5.1,1,4.02215,0.00299636,212.176,-93.6489,0,0
5.1,2,12.0216,0.0101916,212.341,-101.82,47.6449,0
5.1,3,7.84171,0.00590033,212.202,-97.4972,0,0
5.1,4,4.02215,0.00307945,212.231,-93.7036,56.9339,0
5.2,0,4.02215,0.00298903,212.167,-93.6393,25.5253,0
5.2,1,4.02215,0.00299636,212.176,-93.6489,1.57151,0
5.2,2,4.02215,0.00340988,212.341,-93.8137,46.7505,0
5.2,3,16.8874,0.0127066,212.202,-106.55,0,0
5.2,4,4.02215,0.00307945,212.231,-93.7036,46.707,0
5.3,0,13.9974,0.0104021,212.167,-103.622,25.5253,0
5.3,1,4.02215,0.00299636,212.176,-93.6489,1.57151,0
5.3,2,4.02215,0.00340988,212.341,-93.8137,46.7505,0
5.3,3,4.02215,0.00302638,212.202,-93.6748,0,0
5.3,4,7.57053,0.00579619,212.231,-97.2547,54.2427,0
5.4,0,4.02215,0.00298903,212.167,-93.6393,25.5253,0
5.4,1,4.02215,0.00299636,212.176,-93.6489,1.57151,0
5.4,2,4.02215,0.00340988,212.341,-93.8137,55.4318,0
5.4,3,15.2892,0.011504,212.202,-104.95,0,0
5.4,4,20.0063,0.0153173,212.231,-109.7,54.2427,0
5.5,0,7.94087,0.0059012,212.167,-97.5609,25.5253,0
5.5,1,4.02215,0.00299636,212.176,-93.6489,1.57151,0
5.5,2,6.77438,0.00574316,212.341,-96.5682,55.4318,0
5.5,3,4.02215,0.00302638,212.202,-93.6748,0,0
5.5,4,4.02215,0.00307945,212.231,-93.7036,45.7339,0
5.6,0,4.02215,0.00298903,212.167,-93.6393,25.5253,0
5.6,1,18.9049,0.0140835,212.176,-108.543,1.57151,0
5.6,2,4.81215,0.00407963,212.341,-94.6043,50.5654,0
5.6,3,4.02215,0.00302638,212.202,-93.6748,0,0
5.6,4,4.02215,0.00307945,212.231,-93.7036,46.6205,0
5.7,0,4.02215,0.00298903,212.167,-93.6393,35.4784,0
5.7,1,4.02215,0.00299636,212.176,-93.6489,0,0
5.7,2,18.2469,0.0154693,212.341,-108.05,50.5654,0
5.7,3,7.9504,0.00598211,212.202,-97.606,0,0
5.7,4,4.02215,0.00307945,212.231,-93.7036,50.7629,0
5.8,0,4.02215,0.00298903,212.167,-93.6393,41.7284,0
