simTime,MCC_idx,rainLoss_dB,cloudLoss_dB,fspl_dB,power_dBm,rain_mm_AtMCC,cloudCoverAtMCC
4.4,2,0.862261,0.00340988,212.341,-90.6538,44.7892,0
4.4,3,1.31256,0.00460684,212.202,-90.9668,0,0
4.4,4,0.862261,0.00307945,212.231,-90.5437,22.5455,0
4.5,0,0.862261,0.00298903,212.167,-90.4794,10.5657,0
4.5,1,2.9492,0.0102485,212.176,-92.5832,8.01043,0
4.5,2,0.862261,0.00340988,212.341,-90.6538,44.7892,0
4.5,3,0.862261,0.00302638,212.202,-90.5149,0,0
4.5,4,1.35793,0.00484967,212.231,-91.0412,22.5455,0
4.6,0,0.862261,0.00298903,212.167,-90.4794,10.5657,0
4.6,1,0.862261,0.00299636,212.176,-90.489,8.01043,0
4.6,2,0.862261,0.00340988,212.341,-90.6538,44.7892,0
4.6,3,0.862261,0.00302638,212.202,-90.5149,0,0
4.6,4,0.990043,0.00353581,212.231,-90.672,20.182,0
4.7,0,4.04367,0.0140174,212.167,-93.6718,10.5657,0
4.7,1,0.862261,0.00299636,212.176,-90.489,8.01043,0
4.7,2,0.862261,0.00340988,212.341,-90.6538,44.7892,0
4.7,3,2.79658,0.00981549,212.202,-92.456,0,0
4.7,4,0.862261,0.00307945,212.231,-90.5437,25.6714,0
4.8,0,3.41927,0.0118529,212.167,-93.0453,10.5657,0
4.8,1,2.64805,0.00920196,212.176,-92.281,0,0
4.8,2,0.862261,0.00340988,212.341,-90.6538,44.7892,0
4.8,3,0.862261,0.00302638,212.202,-90.5149,0,0
4.8,4,0.862261,0.00307945,212.231,-90.5437,38.4277,0
4.9,0,3.3794,0.0117147,212.167,-93.0053,10.5657,0
4.9,1,2.1718,0.00754701,212.176,-91.8031,0,0
4.9,2,1.23572,0.00488675,212.341,-91.0287,44.7892,0
4.9,3,1.7886,0.00627766,212.202,-91.4445,0,0
4.9,4,3.67158,0.0131126,212.231,-93.3631,30.8228,0
5,0,0.862261,0.00298903,212.167,-90.4794,10.5657,0
5,1,0.862261,0.00299636,212.176,-90.489,0,0
5,2,2.90166,0.0114749,212.341,-92.7012,44.7892,0
5,3,3.13966,0.0110196,212.202,-92.8003,0,0
5,4,0.862261,0.00307945,212.231,-90.5437,42.256,0
5.1,0,0.862261,0.00298903,212.167,-90.4794,25.5253,0
5.1,1,0.862261,0.00299636,212.176,-90.489,0,0
5.1,2,2.57717,0.0101916,212.341,-92.3755,47.6449,0
5.1,3,1.68109,0.00590033,212.202,-91.3366,0,0
5.1,4,0.862261,0.00307945,212.231,-90.5437,56.9339,0
5.2,0,0.862261,0.00298903,212.167,-90.4794,25.5253,0
5.2,1,0.862261,0.00299636,212.176,-90.489,1.57151,0
5.2,2,0.862261,0.00340988,212.341,-90.6538,46.7505,0
5.2,3,3.62029,0.0127066,212.202,-93.2826,0,0
5.2,4,0.862261,0.00307945,212.231,-90.5437,46.707,0
5.3,0,3.00074,0.0104021,212.167,-92.6253,25.5253,0
5.3,1,0.862261,0.00299636,212.176,-90.489,1.57151,0
5.3,2,0.862261,0.00340988,212.341,-90.6538,46.7505,0
5.3,3,0.862261,0.00302638,212.202,-90.5149,0,0
5.3,4,1.62296,0.00579619,212.231,-91.3071,54.2427,0
5.4,0,0.862261,0.00298903,212.167,-90.4794,25.5253,0
5.4,1,0.862261,0.00299636,212.176,-90.489,1.57151,0
5.4,2,0.862261,0.00340988,212.341,-90.6538,55.4318,0
5.4,3,3.27767,0.011504,212.202,-92.9388,0,0
5.4,4,4.28892,0.0153173,212.231,-93.9826,54.2427,0
5.5,0,1.70235,0.0059012,212.167,-91.3224,25.5253,0
5.5,1,0.862261,0.00299636,212.176,-90.489,1.57151,0
5.5,2,1.45228,0.00574316,212.341,-91.2461,55.4318,0
5.5,3,0.862261,0.00302638,212.202,-90.5149,0,0
5.5,4,0.862261,0.00307945,212.231,-90.5437,45.7339,0
5.6,0,0.862261,0.00298903,212.167,-90.4794,25.5253,0
5.6,1,4.0528,0.0140835,212.176,-93.6907,1.57151,0
5.6,2,1.03162,0.00407963,212.341,-90.8238,50.5654,0
5.6,3,0.862261,0.00302638,212.202,-90.5149,0,0
5.6,4,0.862261,0.00307945,212.231,-90.5437,46.6205,0
5.7,0,0.862261,0.00298903,212.167,-90.4794,35.4784,0
5.7,1,0.862261,0.00299636,212.176,-90.489,0,0
5.7,2,3.91173,0.0154693,212.341,-93.7153,50.5654,0
5.7,3,1.70439,0.00598211,212.202,-91.36,0,0
5.7,4,0.862261,0.00307945,212.231,-90.5437,50.7629,0
5.8,0,0.862261,0.00298903,212.167,-90.4794,41.7284,0
5.8,1,0.862261,0.00299636,212.176,-90.489,0,0
5.8,2,2.10273,0.00831541,212.341,-91.8992,47.5423,0
5.8,3,0.862261,0.00302638,212.202,-90.5149,0,0
5.8,4,3.89716,0.0139182,212.231,-93.5895,50.7629,0
5.9,0,0.862261,0.00298903,212.167,-90.4794,41.7284,0
5.9,1,2.70643,0.00940485,212.176,-92.3396,0,0
5.9,2,2.02934,0.00802521,212.341,-91.8255,47.5423,0
5.9,3,0.883736,0.00310175,212.202,-90.5365,5.18445,0
5.9,4,4.22609,0.0150929,212.231,-93.9196,50.7629,0
6,0,0.862261,0.00298903,212.167,-90.4794,41.7284,0
6,1,0.862261,0.00299636,212.176,-90.489,0,0
6,2,1.79325,0.00709157,212.341,-91.5885,47.5423,0
6,3,0.862261,0.00302638,212.202,-90.5149,5.18445,0
6,4,0.862261,0.00307945,212.231,-90.5437,50.7629,0
6.1,0,0.862261,0.00298903,212.167,-90.4794,41.7284,0
6.1,1,0.862261,0.00299636,212.176,-90.489,0,0
6.1,2,0.862261,0.00340988,212.341,-90.6538,47.5423,0
6.1,3,2.37094,0.00832156,212.202,-92.0289,3.90017,0
6.1,4,0.862261,0.00307945,212.231,-90.5437,50.7629,0
6.2,0,0.862261,0.00298903,212.167,-90.4794,41.7284,0
6.2,1,3.59083,0.0124781,212.176,-93.2271,0,0
6.2,2,1.5523,0.00613872,212.341,-91.3466,47.5423,0
6.2,3,0.862261,0.00302638,212.202,-90.5149,3.90017,0
6.2,4,3.8442,0.0137291,212.231,-93.5363,50.7629,0
6.3,0,3.74406,0.0129788,212.167,-93.3712,41.7284,0
6.3,1,0.862261,0.00299636,212.176,-90.489,0,0
6.3,2,3.85167,0.0152317,212.341,-93.655,32.9171,0
6.3,3,0.862261,0.00302638,212.202,-90.5149,9.10547,0
6.3,4,0.862261,0.00307945,212.231,-90.5437,50.7629,0
6.4,0,2.16293,0.0074978,212.167,-91.7846,51.9783,0
6.4,1,0.862261,0.00299636,212.176,-90.489,0,0
6.4,2,1.8603,0.00735672,212.341,-91.6558,32.9171,0
6.4,3,0.862261,0.00302638,212.202,-90.5149,9.10547,0
6.4,4,2.8008,0.0100027,212.231,-92.4892,56.4711,0
6.5,0,0.862261,0.00298903,212.167,-90.4794,51.9783,0
6.5,1,0.862261,0.00299636,212.176,-90.489,0,0
6.5,2,3.79783,0.0150188,212.341,-93.601,32.9171,0
6.5,3,2.43811,0.00855731,212.202,-92.0963,9.10547,0
6.5,4,0.862261,0.00307945,212.231,-90.5437,42.9534,0
6.6,0,0.862261,0.00298903,212.167,-90.4794,51.9783,0
6.6,1,3.71646,0.0129147,212.176,-93.3531,0,0
6.6,2,0.862261,0.00340988,212.341,-90.6538,32.9171,0
6.6,3,4.1212,0.0144646,212.202,-93.7853,9.10547,0
6.6,4,3.85807,0.0137786,212.231,-93.5502,42.9534,0
6.7,0,0.862261,0.00298903,212.167,-90.4794,49.1443,0
6.7,1,3.66295,0.0127288,212.176,-93.2995,0,0
6.7,2,1.10526,0.00437083,212.341,-90.8977,32.9171,0
6.7,3,0.862261,0.00302638,212.202,-90.5149,9.10547,0
6.7,4,4.06731,0.0145259,212.231,-93.7602,42.9534,0
6.8,0,0.862261,0.00298903,212.167,-90.4794,49.1443,0
6.8,1,1.96605,0.00683204,212.176,-91.5967,0,0
6.8,2,3.59317,0.0142095,212.341,-93.3955,32.9171,0
6.8,3,0.862261,0.00302638,212.202,-90.5149,9.10547,0
6.8,4,3.09311,0.0110466,212.231,-92.7825,42.9534,0
6.9,0,1.69299,0.00586876,212.167,-91.313,49.1443,0
6.9,1,3.72473,0.0129434,212.176,-93.3614,11.7736,0
6.9,2,0.862261,0.00340988,212.341,-90.6538,32.9171,0
6.9,3,0.862261,0.00302638,212.202,-90.5149,0,0
6.9,4,0.862261,0.00307945,212.231,-90.5437,42.9534,0
7,0,0.862261,0.00298903,212.167,-90.4794,49.1443,0
7,1,1.97076,0.00684839,212.176,-91.6014,11.7736,0
7,2,0.862261,0.00340988,212.341,-90.6538,27.8262,0
7,3,0.862261,0.00302638,212.202,-90.5149,0,0
7,4,0.862261,0.00307945,212.231,-90.5437,42.9534,0
7.1,0,1.5269,0.00529302,212.167,-91.1464,45.8952,0
7.1,1,0.862261,0.00299636,212.176,-90.489,25.0297,0
7.1,2,3.67462,0.0145316,212.341,-93.4773,37.3078,0
7.1,3,1.0063,0.00353194,212.202,-90.6595,0,0
7.1,4,0.862261,0.00307945,212.231,-90.5437,42.9534,0
7.2,0,0.862261,0.00298903,212.167,-90.4794,60.5571,0
7.2,1,0.862261,0.00299636,212.176,-90.489,25.0297,0
7.2,2,0.862261,0.00340988,212.341,-90.6538,37.3078,0
7.2,3,0.862261,0.00302638,212.202,-90.5149,0,0
7.2,4,0.862261,0.00307945,212.231,-90.5437,42.9534,0
7.3,0,0.862261,0.00298903,212.167,-90.4794,45.3598,0
7.3,1,0.862261,0.00299636,212.176,-90.489,25.0297,0
7.3,2,0.862261,0.00340988,212.341,-90.6538,37.3078,0
7.3,3,2.48839,0.00873379,212.202,-92.1468,0,0
7.3,4,0.862261,0.00307945,212.231,-90.5437,24.9556,0
7.4,0,0.862261,0.00298903,212.167,-90.4794,45.3598,0
7.4,1,0.941649,0.00327223,212.176,-90.5687,17.9229,0
7.4,2,3.113,0.0123106,212.341,-92.9134,37.3078,0
7.4,3,0.862261,0.00302638,212.202,-90.5149,0,0
7.4,4,0.862261,0.00307945,212.231,-90.5437,24.9556,0
7.5,0,0.862261,0.00298903,212.167,-90.4794,45.3598,0
7.5,1,0.862261,0.00299636,212.176,-90.489,17.9229,0
7.5,2,2.63103,0.0104046,212.341,-92.4295,37.3078,0
7.5,3,0.862261,0.00302638,212.202,-90.5149,0,0
7.5,4,1.212,0.00432851,212.231,-90.8947,11.2722,0
7.6,0,2.56994,0.0089087,212.167,-92.193,34.9337,0
7.6,1,0.862261,0.00299636,212.176,-90.489,0,0
7.6,2,2.21605,0.00876356,212.341,-92.0129,37.3078,0
7.6,3,0.862261,0.00302638,212.202,-90.5149,0,0
7.6,4,0.862261,0.00307945,212.231,-90.5437,24.1335,0
7.7,0,0.862261,0.00298903,212.167,-90.4794,30.8983,0
7.7,1,0.862261,0.00299636,212.176,-90.489,0,0
7.7,2,0.862261,0.00340988,212.341,-90.6538,18.8174,0
7.7,3,0.862261,0.00302638,212.202,-90.5149,0,0
7.7,4,0.862261,0.00307945,212.231,-90.5437,24.1335,0
7.8,0,0.862261,0.00298903,212.167,-90.4794,36.4782,0
7.8,1,3.32565,0.0115566,212.176,-92.961,0,0
7.8,2,3.85796,0.0152566,212.341,-93.6613,25.2778,0
7.8,3,1.98458,0.00696549,212.202,-91.6412,0,0
7.8,4,2.89611,0.0103431,212.231,-92.5848,39.0642,0
7.9,0,1.8244,0.0063243,212.167,-91.4449,32.9895,0
7.9,1,3.79487,0.0131872,212.176,-93.4318,0,0
7.9,2,0.862261,0.00340988,212.341,-90.6538,32.2229,0
7.9,3,0.862261,0.00302638,212.202,-90.5149,0,0
7.9,4,0.862261,0.00307945,212.231,-90.5437,39.0642,0
8,0,0.862261,0.00298903,212.167,-90.4794,32.9895,0
8,1,3.49554,0.012147,212.176,-93.1315,9.56571,0
8,2,0.862261,0.00340988,212.341,-90.6538,32.2229,0
8,3,0.862261,0.00302638,212.202,-90.5149,0,0
8,4,0.862261,0.00307945,212.231,-90.5437,39.0642,0
8.1,0,0.862261,0.00298903,212.167,-90.4794,32.9895,0
8.1,1,0.862261,0.00299636,212.176,-90.489,9.56571,0
8.1,2,0.862261,0.00340988,212.341,-90.6538,32.2229,0
8.1,3,0.862261,0.00302638,212.202,-90.5149,0,0
8.1,4,0.862261,0.00307945,212.231,-90.5437,33.1975,0
8.2,0,0.862261,0.00298903,212.167,-90.4794,17.1032,0
8.2,1,0.862261,0.00299636,212.176,-90.489,9.56571,0
8.2,2,0.862261,0.00340988,212.341,-90.6538,25.5506,0
8.2,3,0.862261,0.00302638,212.202,-90.5149,0,0
8.2,4,0.862261,0.00307945,212.231,-90.5437,33.1975,0
8.3,0,1.7631,0.00611179,212.167,-91.3834,17.1032,0
8.3,1,3.90458,0.0135684,212.176,-93.5419,9.56571,0
8.3,2,2.11287,0.00835552,212.341,-91.9093,25.5506,0
8.3,3,0.862261,0.00302638,212.202,-90.5149,0,0
8.3,4,4.19252,0.0149731,212.231,-93.8859,33.1975,0
8.4,0,0.862261,0.00298903,212.167,-90.4794,17.1032,0
8.4,1,2.65025,0.00920961,212.176,-92.2832,9.56571,0
8.4,2,0.862261,0.00340988,212.341,-90.6538,39.8676,0
8.4,3,0.862261,0.00302638,212.202,-90.5149,0,0
8.4,4,0.862261,0.00307945,212.231,-90.5437,33.1975,0
8.5,0,0.862261,0.00298903,212.167,-90.4794,17.1032,0
8.5,1,2.71698,0.00944152,212.176,-92.3502,9.56571,0
