simTime,MCC_idx,packet_is_loss
16.20003048,4,1
16.20004048,2,1
16.30003048,4,1
16.40003048,4,1
16.40004048,2,1
16.50003048,2,1
16.50004048,1,1
16.60003048,0,1
16.60004048,1,1
16.70003048,4,1
16.70004048,2,1
16.80003048,4,1
16.90003048,4,1
17.00003048,1,1
17.10003048,4,1
17.20003048,4,1
17.20004048,1,1
17.30003048,0,1
17.30004048,4,1
17.40003048,0,1
17.40004048,2,1
17.50003048,0,1
17.50004048,1,1
17.50005048,2,1
17.60003048,2,1
17.60004048,4,1
17.60005048,0,1
17.70003048,3,1
17.70004048,2,1
18.40003048,2,1
18.50003048,0,1
18.60003048,0,1
18.60004048,1,1
18.70003048,2,1
18.70004048,3,1
18.70005048,2,1
18.80003048,0,1
18.80004048,1,1
18.80005048,2,1
18.90003048,3,1
18.90004048,4,1
19.00003048,4,1
19.00004048,0,1
19.00005048,4,1
19.10003048,3,1
19.10004048,1,1
19.10005048,0,1
19.20003048,0,1
19.20005048,1,1
19.30003048,4,1
19.30004048,0,1
19.30005048,4,1
19.40003048,3,1
19.40004048,4,1
19.50003048,3,1
19.50004048,4,1
19.60003048,0,1
19.60004048,3,1
19.60005048,1,1
19.70003048,3,1
19.70004048,4,1
19.70005048,2,1
19.80003048,4,1
19.80004048,3,1
19.80005048,1,1
19.90003048,4,1
19.90004048,3,1
19.90005048,2,1
20.00003048,3,1
20.00004048,1,1
20.10003048,2,1
20.20003048,3,1
20.30003048,3,1
20.40003048,3,1
20.50003048,3,1
20.60003048,2,1
20.70003048,4,1
20.70004048,0,1
20.80003048,4,1
20.90003048,4,1
20.90004048,1,1
21.00003048,0,1
21.10003048,2,1
21.20003048,1,1
21.20004048,2,1
21.30003048,0,1
21.30004048,2,1
21.40003048,2,1
21.50003048,4,1
21.60003048,0,1
21.70003048,4,1
21.80003048,2,1
21.90003048,3,1
22.00003048,4,1
22.00004048,1,1
22.10003048,0,1
22.20003048,3,1
22.30003048,2,1
22.30004048,4,1
22.40003048,2,1
22.50003048,3,1
22.50004048,4,1
22.60003048,4,1
22.60004048,0,1
22.70003048,2,1
22.80003048,0,1
22.90003048,2,1
23.00003048,4,1
23.10003048,0,1
23.20003048,4,1
23.30003048,4,1
23.40003048,1,1
23.50003048,0,1
23.60003048,4,1
23.70003048,0,1
23.80003048,1,1
23.90003048,3,1
23.90004048,0,1
23.90005048,3,1
24.00003048,4,1
24.00004048,2,1
24.00005048,3,1
24.10003048,4,1
24.10004048,1,1
24.10005048,2,1
24.20003048,2,1
24.20004048,0,1
24.20005048,2,1
24.30003048,0,1
24.30004048,4,1
24.30005048,2,1
24.40003048,0,1
24.40004048,1,1
24.40005048,2,1
24.50003048,0,1
24.50004048,1,1
24.60003048,4,1
24.60004048,0,1
24.70003048,4,1
24.70004048,3,1
24.80003048,2,1
24.80004048,3,1
24.90003048,2,1
24.90004048,0,1
25.00003048,2,1
25.10003048,2,1
25.20003048,1,1
25.20004048,2,1
25.30003048,4,1
25.30004048,2,1
25.40003048,1,1
25.40004048,2,1
25.50003048,0,1
25.60003048,2,1
25.70003048,1,1
25.80003048,4,1
25.90003048,2,1
26.00003048,2,1
26.10003048,2,1
27.40003048,1,1
27.50003048,2,1
27.60003048,3,1
