simTime,atmosphericLoss_dB,fspl_dB,power_dBm
0.1,0,206.456,-83.9034
0.1,0,206.475,-83.922
0.1,0,206.648,-84.0953
0.1,0,206.518,-83.9657
0.1,0,206.556,-84.0033
0.10002024,0,205.182,-124.986
0.10003024,0,205.182,-125.004
0.10004024,0,205.272,-125.267
0.10005024,0,205.167,-125.033
0.10006024,0,205.143,-125.046
0.2,0,206.456,-83.9034
0.2,0,206.475,-83.922
0.2,0,206.648,-84.0953
0.2,0,206.518,-83.9657
0.2,0,206.556,-84.0033
0.20002024,0,205.161,-124.964
0.20003024,0,205.117,-124.939
0.20004024,0,205.272,-125.267
0.20005024,0,205.21,-125.076
0.20006024,0,205.143,-125.046
0.3,0,206.456,-83.9034
0.3,0,206.475,-83.922
0.3,0,206.648,-84.0953
0.3,0,206.518,-83.9657
0.3,0,206.556,-84.0033
0.30002024,0,205.182,-124.986
0.30003024,0,205.182,-125.004
0.30004024,0,205.358,-125.354
0.30005024,0,205.21,-125.076
0.30006024,0,205.165,-125.068
0.4,0,206.456,-83.9034
0.4,0,206.475,-83.922
0.4,0,206.648,-84.0953
0.4,0,206.518,-83.9657
0.4,0,206.556,-84.0033
0.40002024,0,205.161,-124.964
0.40003024,0,205.182,-125.004
0.40004024,0,205.294,-125.289
0.40005024,0,205.145,-125.011
0.40006024,0,205.143,-125.046
0.5,0,206.456,-83.9034
0.5,0,206.475,-83.922
0.5,0,206.648,-84.0953
0.5,0,206.518,-83.9657
0.5,0,206.556,-84.0033
0.50002024,0,205.139,-124.942
0.50003024,0,205.117,-124.939
0.50004024,0,205.272,-125.267
0.50005024,0,205.21,-125.076
0.50006024,0,205.186,-125.09
0.6,0,206.456,-83.9034
0.6,0,206.475,-83.922
0.6,0,206.648,-84.0953
0.6,0,206.518,-83.9657
0.6,0,206.556,-84.0033
0.60002024,0,205.139,-124.942
0.60003024,0,205.161,-124.983
0.60004024,0,205.337,-125.332
0.60005024,0,205.145,-125.011
0.60006024,0,205.186,-125.09
0.7,0,206.456,-83.9034
0.7,0,206.475,-83.922
0.7,0,206.648,-84.0953
0.7,0,206.518,-83.9657
0.7,0,206.556,-84.0033
0.70002024,0,205.161,-124.964
0.70003024,0,205.161,-124.983
0.70004024,0,205.272,-125.267
0.70005024,0,205.167,-125.033
0.70006024,0,205.208,-125.111
0.8,0,206.456,-83.9034
0.8,0,206.475,-83.922
0.8,0,206.648,-84.0953
0.8,0,206.518,-83.9657
0.8,0,206.556,-84.0033
0.80002024,0,205.161,-124.964
0.80003024,0,205.161,-124.983
0.80004024,0,205.272,-125.267
0.80005024,0,205.21,-125.076
0.80006024,0,205.186,-125.09
0.9,0,206.456,-83.9034
0.9,0,206.475,-83.922
0.9,0,206.648,-84.0953
0.9,0,206.518,-83.9657
0.9,0,206.556,-84.0033
0.90002024,0,205.204,-125.007
0.90003024,0,205.161,-124.983
0.90004024,0,205.272,-125.267
0.90005024,0,205.167,-125.033
0.90006024,0,205.186,-125.09
1,0,206.456,-83.9034
1,0,206.475,-83.922
1,0,206.648,-84.0953
1,0,206.518,-83.9657
1,0,206.556,-84.0033
1.00002024,0,205.161,-124.964
1.00003024,0,205.161,-124.983
1.00004024,0,205.358,-125.354
1.00005024,0,205.167,-125.033
1.00006024,0,205.186,-125.09
1.1,0,206.456,-83.9034
1.1,0,206.475,-83.922
1.1,0,206.648,-84.0953
1.1,0,206.518,-83.9657
1.1,0,206.556,-84.0033
1.10002024,0,205.182,-124.986
1.10003024,0,205.161,-124.983
1.10004024,0,205.337,-125.332
1.10005024,0,205.167,-125.033
1.10006024,0,205.165,-125.068
1.2,0,206.456,-83.9034
1.2,0,206.475,-83.922
1.2,0,206.648,-84.0953
1.2,0,206.518,-83.9657
1.2,0,206.556,-84.0033
1.20002024,0,205.139,-124.942
1.20003024,0,205.161,-124.983
1.20004024,0,205.272,-125.267
1.20005024,0,205.124,-124.989
1.20006024,0,205.143,-125.046
1.3,0,206.456,-83.9034
1.3,0,206.475,-83.922
1.3,0,206.648,-84.0953
1.3,0,206.518,-83.9657
1.3,0,206.556,-84.0033
1.30002024,0,205.139,-124.942
1.30003024,0,205.117,-124.939
1.30004024,0,205.358,-125.354
1.30005024,0,205.21,-125.076
1.30006024,0,205.208,-125.111
1.4,0,206.456,-83.9034
1.4,0,206.475,-83.922
1.4,0,206.648,-84.0953
1.4,0,206.518,-83.9657
1.4,0,206.556,-84.0033
1.40002024,0,205.139,-124.942
1.40003024,0,205.117,-124.939
1.40004024,0,205.272,-125.267
1.40005024,0,205.124,-124.989
1.40006024,0,205.143,-125.046
1.5,0,206.456,-83.9034
1.5,0,206.475,-83.922
1.5,0,206.648,-84.0953
1.5,0,206.518,-83.9657
1.5,0,206.556,-84.0033
1.50002024,0,205.161,-124.964
1.50003024,0,205.182,-125.004
1.50004024,0,205.337,-125.332
1.50005024,0,205.167,-125.033
1.50006024,0,205.143,-125.046
1.6,0,206.456,-83.9034
1.6,0,206.475,-83.922
1.6,0,206.648,-84.0953
1.6,0,206.518,-83.9657
1.6,0,206.556,-84.0033
1.60002024,0,205.161,-124.964
1.60003024,0,205.182,-125.004
1.60004024,0,205.358,-125.354
1.60005024,0,205.21,-125.076
1.60006024,0,205.143,-125.046
1.7,0,206.456,-83.9034
1.7,0,206.475,-83.922
1.7,0,206.648,-84.0953
1.7,0,206.518,-83.9657
1.7,0,206.556,-84.0033
1.70002024,0,205.139,-124.942
1.70003024,0,205.117,-124.939
1.70004024,0,205.358,-125.354
1.70005024,0,205.167,-125.033
1.70006024,0,205.186,-125.09
1.8,0,206.456,-83.9034
1.8,0,206.475,-83.922
1.8,0,206.648,-84.0953
1.8,0,206.518,-83.9657
1.8,0,206.556,-84.0033
1.80002024,0,205.204,-125.007
1.80003024,0,205.182,-125.004
1.80004024,0,205.272,-125.267
1.80005024,0,205.21,-125.076
1.80006024,0,205.186,-125.09
1.9,0,206.456,-83.9034
1.9,0,206.475,-83.922
1.9,0,206.648,-84.0953
1.9,0,206.518,-83.9657
1.9,0,206.556,-84.0033
1.90002024,0,205.161,-124.964
1.90003024,0,205.161,-124.983
1.90004024,0,205.272,-125.267
1.90005024,0,205.124,-124.989
1.90006024,0,205.165,-125.068
2,0,206.456,-83.9034
2,0,206.475,-83.922
2,0,206.648,-84.0953
2,0,206.518,-83.9657
2,0,206.556,-84.0033
2.00002024,0,205.204,-125.007
2.00003024,0,205.161,-124.983
2.00004024,0,205.294,-125.289
2.00005024,0,205.124,-124.989
2.00006024,0,205.208,-125.111
2.1,0,206.456,-83.9034
2.1,0,206.475,-83.922
2.1,0,206.648,-84.0953
2.1,0,206.518,-83.9657
2.1,0,206.556,-84.0033
2.10002024,0,205.182,-124.986
2.10003024,0,205.204,-125.026
2.10004024,0,205.358,-125.354
2.10005024,0,205.21,-125.076
2.10006024,0,205.186,-125.09
2.2,0,206.456,-83.9034
2.2,0,206.475,-83.922
2.2,0,206.648,-84.0953
2.2,0,206.518,-83.9657
2.2,0,206.556,-84.0033
2.20002024,0,205.204,-125.007
2.20003024,0,205.161,-124.983
2.20004024,0,205.272,-125.267
2.20005024,0,205.21,-125.076
2.20006024,0,205.208,-125.111
2.3,0,206.456,-83.9034
2.3,0,206.475,-83.922
2.3,0,206.648,-84.0953
2.3,0,206.518,-83.9657
2.3,0,206.556,-84.0033
2.30002024,0,205.182,-124.986
2.30003024,0,205.117,-124.939
2.30004024,0,205.294,-125.289
2.30005024,0,205.124,-124.989
2.30006024,0,205.143,-125.046
2.4,0,206.456,-83.9034
2.4,0,206.475,-83.922
2.4,0,206.648,-84.0953
2.4,0,206.518,-83.9657
2.4,0,206.556,-84.0033
2.40002024,0,205.204,-125.007
2.40003024,0,205.117,-124.939
2.40004024,0,205.294,-125.289
2.40005024,0,205.167,-125.033
2.40006024,0,205.186,-125.09
2.5,0,206.456,-83.9034
2.5,0,206.475,-83.922
2.5,0,206.648,-84.0953
2.5,0,206.518,-83.9657
2.5,0,206.556,-84.0033
2.50002024,0,205.161,-124.964
2.50003024,0,205.204,-125.026
2.50004024,0,205.337,-125.332
2.50005024,0,205.167,-125.033
2.50006024,0,205.186,-125.09
2.6,0,206.456,-83.9034
2.6,0,206.475,-83.922
2.6,0,206.648,-84.0953
2.6,0,206.518,-83.9657
2.6,0,206.556,-84.0033
2.60002024,0,205.182,-124.986
2.60003024,0,205.182,-125.004
2.60004024,0,205.358,-125.354
2.60005024,0,205.145,-125.011
2.60006024,0,205.186,-125.09
2.7,0,206.456,-83.9034
2.7,0,206.475,-83.922
2.7,0,206.648,-84.0953
2.7,0,206.518,-83.9657
2.7,0,206.556,-84.0033
2.70002024,0,205.161,-124.964
2.70003024,0,205.117,-124.939
2.70004024,0,205.358,-125.354
2.70005024,0,205.145,-125.011
2.70006024,0,205.143,-125.046
2.8,0,206.456,-83.9034
2.8,0,206.475,-83.922
2.8,0,206.648,-84.0953
2.8,0,206.518,-83.9657
2.8,0,206.556,-84.0033
2.80002024,0,205.182,-124.986
2.80003024,0,205.117,-124.939
2.80004024,0,205.358,-125.354
2.80005024,0,205.145,-125.011
2.80006024,0,205.208,-125.111
2.9,0,206.456,-83.9034
2.9,0,206.475,-83.922
2.9,0,206.648,-84.0953
2.9,0,206.518,-83.9657
2.9,0,206.556,-84.0033
2.90002024,0,205.139,-124.942
2.90003024,0,205.204,-125.026
2.90004024,0,205.337,-125.332
2.90005024,0,205.124,-124.989
2.90006024,0,205.165,-125.068
3,0,206.456,-83.9034
3,0,206.475,-83.922
3,0,206.648,-84.0953
3,0,206.518,-83.9657
3,0,206.556,-84.0033
3.00002024,0,205.204,-125.007
3.00003024,0,205.182,-125.004
3.00004024,0,205.294,-125.289
3.00005024,0,205.167,-125.033
3.00006024,0,205.186,-125.09
3.1,0,206.456,-83.9034
3.1,0,206.475,-83.922
3.1,0,206.648,-84.0953
3.1,0,206.518,-83.9657
3.1,0,206.556,-84.0033
3.10002024,0,205.139,-124.942
3.10003024,0,205.117,-124.939
3.10004024,0,205.337,-125.332
3.10005024,0,205.145,-125.011
3.10006024,0,205.143,-125.046
3.2,0,206.456,-83.9034
3.2,0,206.475,-83.922
3.2,0,206.648,-84.0953
3.2,0,206.518,-83.9657
3.2,0,206.556,-84.0033
3.20002024,0,205.204,-125.007
3.20003024,0,205.161,-124.983
3.20004024,0,205.294,-125.289
3.20005024,0,205.124,-124.989
3.20006024,0,205.208,-125.111
3.3,0,206.456,-83.9034
3.3,0,206.475,-83.922
3.3,0,206.648,-84.0953
3.3,0,206.518,-83.9657
3.3,0,206.556,-84.0033
3.30002024,0,205.161,-124.964
3.30003024,0,205.161,-124.983
3.30004024,0,205.358,-125.354
3.30005024,0,205.21,-125.076
3.30006024,0,205.208,-125.111
3.4,0,206.456,-83.9034
3.4,0,206.475,-83.922
3.4,0,206.648,-84.0953
3.4,0,206.518,-83.9657
3.4,0,206.556,-84.0033
3.40002024,0,205.139,-124.942
3.40003024,0,205.204,-125.026
3.40004024,0,205.337,-125.332
3.40005024,0,205.21,-125.076
3.40006024,0,205.143,-125.046
3.5,0,206.456,-83.9034
3.5,0,206.475,-83.922
3.5,0,206.648,-84.0953
3.5,0,206.518,-83.9657
3.5,0,206.556,-84.0033
3.50002024,0,205.204,-125.007
3.50003024,0,205.204,-125.026
3.50004024,0,205.337,-125.332
3.50005024,0,205.124,-124.989
3.50006024,0,205.186,-125.09
3.6,0,206.456,-83.9034
3.6,0,206.475,-83.922
3.6,0,206.648,-84.0953
3.6,0,206.518,-83.9657
3.6,0,206.556,-84.0033
3.60002024,0,205.139,-124.942
3.60003024,0,205.182,-125.004
3.60004024,0,205.272,-125.267
3.60005024,0,205.145,-125.011
3.60006024,0,205.165,-125.068
3.7,0,206.456,-83.9034
3.7,0,206.475,-83.922
3.7,0,206.648,-84.0953
3.7,0,206.518,-83.9657
3.7,0,206.556,-84.0033
3.70002024,0,205.139,-124.942
3.70003024,0,205.182,-125.004
3.70004024,0,205.272,-125.267
3.70005024,0,205.145,-125.011
3.70006024,0,205.165,-125.068
3.8,0,206.456,-83.9034
3.8,0,206.475,-83.922
3.8,0,206.648,-84.0953
3.8,0,206.518,-83.9657
3.8,0,206.556,-84.0033
3.80002024,0,205.182,-124.986
3.80003024,0,205.161,-124.983
3.80004024,0,205.294,-125.289
3.80005024,0,205.21,-125.076
3.80006024,0,205.186,-125.09
3.9,0,206.456,-83.9034
3.9,0,206.475,-83.922
3.9,0,206.648,-84.0953
3.9,0,206.518,-83.9657
3.9,0,206.556,-84.0033
3.90002024,0,205.139,-124.942
3.90003024,0,205.204,-125.026
3.90004024,0,205.294,-125.289
3.90005024,0,205.145,-125.011
3.90006024,0,205.165,-125.068
4,0,206.456,-83.9034
4,0,206.475,-83.922
4,0,206.648,-84.0953
4,0,206.518,-83.9657
4,0,206.556,-84.0033
4.00002024,0,205.139,-124.942
4.00003024,0,205.204,-125.026
4.00004024,0,205.272,-125.267
4.00005024,0,205.145,-125.011
4.00006024,0,205.165,-125.068
4.1,0,206.456,-83.9034
4.1,0,206.475,-83.922
4.1,0,206.648,-84.0953
4.1,0,206.518,-83.9657
4.1,0,206.556,-84.0033
4.10002024,0,205.182,-124.986
4.10003024,0,205.204,-125.026
4.10004024,0,205.294,-125.289
4.10005024,0,205.145,-125.011
4.10006024,0,205.186,-125.09
4.2,0,206.456,-83.9034
4.2,0,206.475,-83.922
4.2,0,206.648,-84.0953
4.2,0,206.518,-83.9657
4.2,0,206.556,-84.0033
4.20002024,0,205.204,-125.007
4.20003024,0,205.161,-124.983
4.20004024,0,205.272,-125.267
4.20005024,0,205.124,-124.989
4.20006024,0,205.186,-125.09
4.3,0,206.456,-83.9034
4.3,0,206.475,-83.922
4.3,0,206.648,-84.0953
4.3,0,206.518,-83.9657
4.3,0,206.556,-84.0033
4.30002024,0,205.161,-124.964
4.30003024,0,205.117,-124.939
4.30004024,0,205.337,-125.332
4.30005024,0,205.124,-124.989
4.30006024,0,205.208,-125.111
4.4,0,206.456,-83.9034
4.4,0,206.475,-83.922
4.4,0,206.648,-84.0953
4.4,0,206.518,-83.9657
4.4,0,206.556,-84.0033
4.40002024,0,205.161,-124.964
4.40003024,0,205.117,-124.939
4.40004024,0,205.272,-125.267
4.40005024,0,205.21,-125.076
4.40006024,0,205.165,-125.068
4.5,0,206.456,-83.9034
4.5,0,206.475,-83.922
4.5,0,206.648,-84.0953
4.5,0,206.518,-83.9657
4.5,0,206.556,-84.0033
4.50002024,0,205.139,-124.942
4.50003024,0,205.117,-124.939
4.50004024,0,205.272,-125.267
4.50005024,0,205.167,-125.033
4.50006024,0,205.208,-125.111
4.6,0,206.456,-83.9034
4.6,0,206.475,-83.922
4.6,0,206.648,-84.0953
4.6,0,206.518,-83.9657
4.6,0,206.556,-84.0033
4.60002024,0,205.139,-124.942
4.60003024,0,205.117,-124.939
4.60004024,0,205.272,-125.267
4.60005024,0,205.124,-124.989
4.60006024,0,205.143,-125.046
4.7,0,206.456,-83.9034
4.7,0,206.475,-83.922
4.7,0,206.648,-84.0953
4.7,0,206.518,-83.9657
4.7,0,206.556,-84.0033
4.70002024,0,205.161,-124.964
4.70003024,0,205.117,-124.939
4.70004024,0,205.272,-125.267
4.70005024,0,205.167,-125.033
4.70006024,0,205.143,-125.046
4.8,0,206.456,-83.9034
4.8,0,206.475,-83.922
4.8,0,206.648,-84.0953
4.8,0,206.518,-83.9657
4.8,0,206.556,-84.0033
4.80002024,0,205.182,-124.986
4.80003024,0,205.161,-124.983
4.80004024,0,205.294,-125.289
4.80005024,0,205.124,-124.989
4.80006024,0,205.165,-125.068
4.9,0,206.456,-83.9034
4.9,0,206.475,-83.922
4.9,0,206.648,-84.0953
4.9,0,206.518,-83.9657
4.9,0,206.556,-84.0033
4.90002024,0,205.182,-124.986
4.90003024,0,205.182,-125.004
4.90004024,0,205.294,-125.289
4.90005024,0,205.124,-124.989
4.90006024,0,205.143,-125.046
5,0,206.456,-83.9034
5,0,206.475,-83.922
5,0,206.648,-84.0953
5,0,206.518,-83.9657
5,0,206.556,-84.0033
5.00002024,0,205.204,-125.007
5.00003024,0,205.204,-125.026
5.00004024,0,205.358,-125.354
5.00005024,0,205.145,-125.011
5.00006024,0,205.208,-125.111
5.1,0,206.456,-83.9034
5.1,0,206.475,-83.922
5.1,0,206.648,-84.0953
5.1,0,206.518,-83.9657
5.1,0,206.556,-84.0033
5.10002024,0,205.139,-124.942
5.10003024,0,205.182,-125.004
5.10004024,0,205.358,-125.354
5.10005024,0,205.21,-125.076
5.10006024,0,205.208,-125.111
5.2,0,206.456,-83.9034
5.2,0,206.475,-83.922
5.2,0,206.648,-84.0953
5.2,0,206.518,-83.9657
5.2,0,206.556,-84.0033
5.20002024,0,205.139,-124.942
5.20003024,0,205.161,-124.983
5.20004024,0,205.358,-125.354
5.20005024,0,205.167,-125.033
5.20006024,0,205.165,-125.068
5.3,0,206.456,-83.9034
5.3,0,206.475,-83.922
5.3,0,206.648,-84.0953
5.3,0,206.518,-83.9657
5.3,0,206.556,-84.0033
5.30002024,0,205.204,-125.007
5.30003024,0,205.204,-125.026
5.30004024,0,205.294,-125.289
5.30005024,0,205.21,-125.076
5.30006024,0,205.165,-125.068
5.4,0,206.456,-83.9034
5.4,0,206.475,-83.922
5.4,0,206.648,-84.0953
5.4,0,206.518,-83.9657
5.4,0,206.556,-84.0033
5.40002024,0,205.204,-125.007
5.40003024,0,205.117,-124.939
5.40004024,0,205.358,-125.354
5.40005024,0,205.145,-125.011
5.40006024,0,205.186,-125.09
5.5,0,206.456,-83.9034
