simTime,atmosphericLoss_dB,fspl_dB,power_dBm
2.7,8.7312,206.648,-92.8264
2.7,8.77411,206.518,-92.7398
2.7,8.81713,206.556,-92.8204
2.70002024,6.20531,205.204,-139.858
2.70003024,6.20531,205.204,-139.919
2.70004024,6.06491,205.272,-140.063
2.70005024,6.09984,205.145,-139.885
2.70006024,6.09984,205.165,-139.985
2.8,8.64574,206.456,-92.5492
2.8,8.68841,206.475,-92.6104
2.8,8.7312,206.648,-92.8264
2.8,8.77411,206.518,-92.7398
2.8,8.81713,206.556,-92.8204
2.80002024,6.13488,205.161,-139.745
2.80003024,6.17004,205.182,-139.863
2.80004024,6.17004,205.337,-140.233
2.80005024,6.09984,205.145,-139.885
2.80006024,6.13488,205.186,-140.042
2.9,8.64574,206.456,-92.5492
2.9,8.68841,206.475,-92.6104
2.9,8.7312,206.648,-92.8264
2.9,8.77411,206.518,-92.7398
2.9,8.81713,206.556,-92.8204
2.90002024,6.20531,205.204,-139.858
2.90003024,6.13488,205.161,-139.806
2.90004024,6.17004,205.337,-140.233
2.90005024,6.06491,205.124,-139.828
2.90006024,6.09984,205.165,-139.985
3,8.64574,206.456,-92.5492
3,8.68841,206.475,-92.6104
3,8.7312,206.648,-92.8264
3,8.77411,206.518,-92.7398
3,8.81713,206.556,-92.8204
3.00002024,6.17004,205.182,-139.801
3.00003024,6.06491,205.117,-139.693
3.00004024,6.09984,205.294,-140.12
3.00005024,6.13488,205.167,-139.942
3.00006024,6.17004,205.208,-140.098
3.1,8.64574,206.456,-92.5492
3.1,8.68841,206.475,-92.6104
3.1,8.7312,206.648,-92.8264
3.1,8.77411,206.518,-92.7398
3.1,8.81713,206.556,-92.8204
3.10002024,6.13488,205.161,-139.745
3.10003024,6.13488,205.161,-139.806
3.10004024,6.20531,205.358,-140.29
3.10005024,6.06491,205.124,-139.828
3.10006024,6.09984,205.165,-139.985
3.2,8.64574,206.456,-92.5492
3.2,8.68841,206.475,-92.6104
3.2,8.7312,206.648,-92.8264
3.2,8.77411,206.518,-92.7398
