simTime,atmosphericLoss_dB,fspl_dB,power_dBm
1.70005024,0,209.587,-136.043
1.70006024,0,209.58,-136.064
1.8,0,213.076,-90.5233
1.8,0,213.085,-90.5319
1.8,0,213.248,-90.6953
1.8,0,213.109,-90.5559
1.8,0,213.136,-90.5837
1.80002024,0,209.593,-136.016
1.80003024,0,209.554,-135.986
1.80004024,0,209.709,-136.304
1.80005024,0,209.574,-136.03
1.80006024,0,209.619,-136.103
1.9,0,213.076,-90.5233
1.9,0,213.085,-90.5319
1.9,0,213.248,-90.6953
1.9,0,213.109,-90.5559
1.9,0,213.136,-90.5837
1.90002024,0,209.593,-136.016
1.90003024,0,209.554,-135.986
1.90004024,0,209.748,-136.343
1.90005024,0,209.587,-136.043
1.90006024,0,209.58,-136.064
2,0,213.076,-90.5233
2,0,213.085,-90.5319
2,0,213.248,-90.6953
2,0,213.109,-90.5559
2,0,213.136,-90.5837
2.00002024,0,209.567,-135.991
2.00003024,0,209.593,-136.025
2.00004024,0,209.761,-136.356
2.00005024,0,209.574,-136.03
2.00006024,0,209.619,-136.103
2.1,0,213.076,-90.5233
2.1,0,213.085,-90.5319
2.1,0,213.248,-90.6953
2.1,0,213.109,-90.5559
2.1,0,213.136,-90.5837
2.10002024,0,209.593,-136.016
2.10003024,0,209.606,-136.038
2.10004024,0,209.761,-136.356
2.10005024,0,209.561,-136.017
2.10006024,0,209.593,-136.077
2.2,0,213.076,-90.5233
2.2,0,213.085,-90.5319
2.2,0,213.248,-90.6953
2.2,0,213.109,-90.5559
2.2,0,213.136,-90.5837
2.20002024,0,209.606,-136.029
2.20003024,0,209.554,-135.986
2.20004024,0,209.761,-136.356
2.20005024,0,209.613,-136.069
2.20006024,0,209.619,-136.103
2.3,0,213.076,-90.5233
2.3,0,213.085,-90.5319
2.3,0,213.248,-90.6953
2.3,0,213.109,-90.5559
2.3,0,213.136,-90.5837
2.30002024,0,209.567,-135.991
2.30003024,0,209.554,-135.986
2.30004024,0,209.722,-136.317
2.30005024,0,209.574,-136.03
2.30006024,0,209.58,-136.064
2.4,0,213.076,-90.5233
2.4,0,213.085,-90.5319
2.4,0,213.248,-90.6953
2.4,0,213.109,-90.5559
2.4,0,213.136,-90.5837
2.40002024,0,209.58,-136.004
2.40003024,0,209.606,-136.038
2.40004024,0,209.761,-136.356
2.40005024,0,209.587,-136.043
2.40006024,0,209.58,-136.064
2.5,0,213.076,-90.5233
2.5,0,213.085,-90.5319
2.5,0,213.248,-90.6953
2.5,0,213.109,-90.5559
2.5,0,213.136,-90.5837
2.50002024,0,209.567,-135.991
2.50003024,0,209.554,-135.986
2.50004024,0,209.761,-136.356
2.50005024,0,209.613,-136.069
2.50006024,0,209.619,-136.103
2.6,0,213.076,-90.5233
2.6,0,213.085,-90.5319
2.6,0,213.248,-90.6953
2.6,0,213.109,-90.5559
2.6,0,213.136,-90.5837
2.60002024,0,209.567,-135.991
2.60003024,0,209.58,-136.012
2.60004024,0,209.761,-136.356
2.60005024,0,209.587,-136.043
2.60006024,0,209.593,-136.077
2.7,0,213.076,-90.5233
2.7,0,213.085,-90.5319
2.7,0,213.248,-90.6953
2.7,0,213.109,-90.5559
2.7,0,213.136,-90.5837
2.70002024,0,209.593,-136.016
2.70003024,0,209.593,-136.025
2.70004024,0,209.709,-136.304
2.70005024,0,209.587,-136.043
2.70006024,0,209.619,-136.103
2.8,0,213.076,-90.5233
2.8,0,213.085,-90.5319
2.8,0,213.248,-90.6953
2.8,0,213.109,-90.5559
2.8,0,213.136,-90.5837
2.80002024,0,209.593,-136.016
2.80003024,0,209.58,-136.012
2.80004024,0,209.722,-136.317
2.80005024,0,209.587,-136.043
2.80006024,0,209.593,-136.077
2.9,0,213.076,-90.5233
2.9,0,213.085,-90.5319
2.9,0,213.248,-90.6953
2.9,0,213.109,-90.5559
2.9,0,213.136,-90.5837
2.90002024,0,209.58,-136.004
2.90003024,0,209.58,-136.012
2.90004024,0,209.722,-136.317
2.90005024,0,209.587,-136.043
2.90006024,0,209.606,-136.09
3,0,213.076,-90.5233
3,0,213.085,-90.5319
3,0,213.248,-90.6953
3,0,213.109,-90.5559
3,0,213.136,-90.5837
3.00002024,0,209.593,-136.016
3.00003024,0,209.58,-136.012
3.00004024,0,209.709,-136.304
3.00005024,0,209.587,-136.043
3.00006024,0,209.619,-136.103
3.1,0,213.076,-90.5233
3.1,0,213.085,-90.5319
3.1,0,213.248,-90.6953
3.1,0,213.109,-90.5559
3.1,0,213.136,-90.5837
3.10002024,0,209.593,-136.016
3.10003024,0,209.58,-136.012
3.10004024,0,209.709,-136.304
3.10005024,0,209.561,-136.017
3.10006024,0,209.58,-136.064
3.2,0,213.076,-90.5233
3.2,0,213.085,-90.5319
3.2,0,213.248,-90.6953
3.2,0,213.109,-90.5559
3.2,0,213.136,-90.5837
3.20002024,0,209.606,-136.029
3.20003024,0,209.606,-136.038
3.20004024,0,209.722,-136.317
3.20005024,0,209.613,-136.069
3.20006024,0,209.593,-136.077
3.3,0,213.076,-90.5233
3.3,0,213.085,-90.5319
3.3,0,213.248,-90.6953
3.3,0,213.109,-90.5559
3.3,0,213.136,-90.5837
3.30002024,0,209.58,-136.004
3.30003024,0,209.554,-135.986
3.30004024,0,209.709,-136.304
3.30005024,0,209.613,-136.069
3.30006024,0,209.606,-136.09
3.4,0,213.076,-90.5233
3.4,0,213.085,-90.5319
3.4,0,213.248,-90.6953
3.4,0,213.109,-90.5559
3.4,0,213.136,-90.5837
3.40002024,0,209.593,-136.016
3.40003024,0,209.58,-136.012
3.40004024,0,209.709,-136.304
3.40005024,0,209.561,-136.017
3.40006024,0,209.593,-136.077
3.5,0,213.076,-90.5233
3.5,0,213.085,-90.5319
3.5,0,213.248,-90.6953
3.5,0,213.109,-90.5559
3.5,0,213.136,-90.5837
3.50002024,0,209.58,-136.004
3.50003024,0,209.606,-136.038
3.50004024,0,209.709,-136.304
3.50005024,0,209.561,-136.017
3.50006024,0,209.606,-136.09
3.6,0,213.076,-90.5233
3.6,0,213.085,-90.5319
3.6,0,213.248,-90.6953
3.6,0,213.109,-90.5559
3.6,0,213.136,-90.5837
3.60002024,0,209.567,-135.991
3.60003024,0,209.58,-136.012
3.60004024,0,209.748,-136.343
3.60005024,0,209.613,-136.069
3.60006024,0,209.606,-136.09
3.7,0,213.076,-90.5233
3.7,0,213.085,-90.5319
3.7,0,213.248,-90.6953
3.7,0,213.109,-90.5559
3.7,0,213.136,-90.5837
3.70002024,0,209.606,-136.029
3.70003024,0,209.593,-136.025
3.70004024,0,209.748,-136.343
3.70005024,0,209.613,-136.069
3.70006024,0,209.58,-136.064
3.8,0,213.076,-90.5233
3.8,0,213.085,-90.5319
3.8,0,213.248,-90.6953
3.8,0,213.109,-90.5559
3.8,0,213.136,-90.5837
3.80002024,0,209.593,-136.016
3.80003024,0,209.554,-135.986
3.80004024,0,209.722,-136.317
3.80005024,0,209.613,-136.069
3.80006024,0,209.58,-136.064
3.9,0,213.076,-90.5233
3.9,0,213.085,-90.5319
3.9,0,213.248,-90.6953
3.9,0,213.109,-90.5559
3.9,0,213.136,-90.5837
3.90002024,0,209.593,-136.016
3.90003024,0,209.554,-135.986
3.90004024,0,209.748,-136.343
3.90005024,0,209.574,-136.03
3.90006024,0,209.593,-136.077
4,0,213.076,-90.5233
4,0,213.085,-90.5319
4,0,213.248,-90.6953
4,0,213.109,-90.5559
4,0,213.136,-90.5837
4.00002024,0,209.593,-136.016
4.00003024,0,209.58,-136.012
4.00004024,0,209.709,-136.304
4.00005024,0,209.574,-136.03
4.00006024,0,209.606,-136.09
4.1,0,213.076,-90.5233
4.1,0,213.085,-90.5319
4.1,0,213.248,-90.6953
4.1,0,213.109,-90.5559
4.1,0,213.136,-90.5837
4.10002024,0,209.593,-136.016
4.10003024,0,209.606,-136.038
4.10004024,0,209.761,-136.356
4.10005024,0,209.561,-136.017
4.10006024,0,209.593,-136.077
4.2,0,213.076,-90.5233
4.2,0,213.085,-90.5319
4.2,0,213.248,-90.6953
4.2,0,213.109,-90.5559
4.2,0,213.136,-90.5837
4.20002024,0,209.58,-136.004
4.20003024,0,209.554,-135.986
4.20004024,0,209.761,-136.356
4.20005024,0,209.587,-136.043
4.20006024,0,209.593,-136.077
4.3,0,213.076,-90.5233
4.3,0,213.085,-90.5319
4.3,0,213.248,-90.6953
4.3,0,213.109,-90.5559
4.3,0,213.136,-90.5837
4.30002024,0,209.593,-136.016
4.30003024,0,209.593,-136.025
4.30004024,0,209.761,-136.356
4.30005024,0,209.574,-136.03
4.30006024,0,209.606,-136.09
4.4,0,213.076,-90.5233
4.4,0,213.085,-90.5319
4.4,0,213.248,-90.6953
4.4,0,213.109,-90.5559
4.4,0,213.136,-90.5837
4.40002024,0,209.567,-135.991
4.40003024,0,209.58,-136.012
4.40004024,0,209.761,-136.356
4.40005024,0,209.587,-136.043
4.40006024,0,209.619,-136.103
4.5,0,213.076,-90.5233
4.5,0,213.085,-90.5319
4.5,0,213.248,-90.6953
4.5,0,213.109,-90.5559
4.5,0,213.136,-90.5837
4.50002024,0,209.567,-135.991
4.50003024,0,209.554,-135.986
4.50004024,0,209.761,-136.356
4.50005024,0,209.587,-136.043
4.50006024,0,209.593,-136.077
4.6,0,213.076,-90.5233
4.6,0,213.085,-90.5319
4.6,0,213.248,-90.6953
4.6,0,213.109,-90.5559
4.6,0,213.136,-90.5837
4.60002024,0,209.593,-136.016
4.60003024,0,209.58,-136.012
4.60004024,0,209.709,-136.304
4.60005024,0,209.613,-136.069
4.60006024,0,209.593,-136.077
4.7,0,213.076,-90.5233
4.7,0,213.085,-90.5319
4.7,0,213.248,-90.6953
4.7,0,213.109,-90.5559
4.7,0,213.136,-90.5837
4.70002024,0,209.606,-136.029
4.70003024,0,209.554,-135.986
4.70004024,0,209.709,-136.304
4.70005024,0,209.587,-136.043
4.70006024,0,209.58,-136.064
4.8,0,213.076,-90.5233
4.8,0,213.085,-90.5319
4.8,0,213.248,-90.6953
4.8,0,213.109,-90.5559
4.8,0,213.136,-90.5837
4.80002024,0,209.606,-136.029
4.80003024,0,209.554,-135.986
4.80004024,0,209.709,-136.304
4.80005024,0,209.561,-136.017
4.80006024,0,209.619,-136.103
4.9,0,213.076,-90.5233
4.9,0,213.085,-90.5319
4.9,0,213.248,-90.6953
4.9,0,213.109,-90.5559
4.9,0,213.136,-90.5837
4.90002024,0,209.567,-135.991
4.90003024,0,209.58,-136.012
4.90004024,0,209.761,-136.356
4.90005024,0,209.613,-136.069
4.90006024,0,209.593,-136.077
5,0,213.076,-90.5233
5,0,213.085,-90.5319
5,0,213.248,-90.6953
5,0,213.109,-90.5559
