simTime,MCCIndex,specWeatherModel
13,4,6.78342
13.00001,4,0
13.1,0,0
13.10001,0,0
13.1,1,72.5541
13.10001,1,72.5541
13.1,2,96.537
13.10001,2,96.537
13.1,3,91.0568
13.10001,3,91.0568
13.1,4,0
13.10001,4,3.60271
13.2,0,0
13.20001,0,0
13.2,1,72.5541
13.20001,1,72.5541
13.2,2,96.537
13.20001,2,96.537
13.2,3,91.0568
13.20001,3,91.0568
13.2,4,3.60271
13.20001,4,22.9483
13.3,0,0
13.30001,0,0
13.3,1,72.5541
13.30001,1,72.5541
13.3,2,96.537
13.30001,2,96.537
13.3,3,91.0568
13.30001,3,91.0568
13.3,4,22.9483
13.30001,4,22.9483
13.4,0,0
13.40001,0,0
13.4,1,72.5541
13.40001,1,72.5541
13.4,2,96.537
13.40001,2,120.859
13.4,3,91.0568
13.40001,3,86.4847
13.4,4,22.9483
13.40001,4,22.9483
13.5,0,0
13.50001,0,0
13.5,1,72.5541
13.50001,1,89.4845
13.5,2,120.859
13.50001,2,120.859
13.5,3,86.4847
13.50001,3,103.474
13.5,4,22.9483
13.50001,4,22.9483
13.6,0,0
13.60001,0,12.4464
13.6,1,89.4845
13.60001,1,89.4845
13.6,2,120.859
13.60001,2,107.431
13.6,3,103.474
13.60001,3,103.474
13.6,4,22.9483
13.60001,4,22.9483
13.7,0,12.4464
13.70001,0,12.4464
13.7,1,89.4845
13.70001,1,92.8708
13.7,2,107.431
13.70001,2,107.431
13.7,3,103.474
13.70001,3,103.474
13.7,4,22.9483
13.70001,4,40.9446
13.8,0,12.4464
13.80001,0,12.4464
13.8,1,92.8708
13.80001,1,92.8708
13.8,2,107.431
13.80001,2,98.8383
13.8,3,103.474
13.80001,3,103.474
13.8,4,40.9446
13.80001,4,30.3461
13.9,0,12.4464
13.90001,0,12.4464
13.9,1,92.8708
13.90001,1,92.8708
13.9,2,98.8383
13.90001,2,102.665
13.9,3,103.474
13.90001,3,103.474
13.9,4,30.3461
13.90001,4,44.9682
14,0,12.4464
14.00001,0,6.96042
14,1,92.8708
14.00001,1,104.458
14,2,102.665
14.00001,2,84.6062
14,3,103.474
14.00001,3,103.474
14,4,44.9682
14.00001,4,44.9682
14.1,0,6.96042
14.10001,0,3.24907
14.1,1,104.458
14.10001,1,104.458
14.1,2,84.6062
14.10001,2,84.6062
14.1,3,103.474
14.10001,3,103.474
14.1,4,44.9682
14.10001,4,43.1485
14.2,0,3.24907
14.20001,0,3.24907
14.2,1,104.458
14.20001,1,104.458
14.2,2,84.6062
14.20001,2,101.744
14.2,3,103.474
14.20001,3,103.474
14.2,4,43.1485
14.20001,4,43.1485
14.3,0,3.24907
14.30001,0,3.24907
14.3,1,104.458
14.30001,1,100.009
14.3,2,101.744
14.30001,2,101.744
14.3,3,103.474
14.30001,3,103.474
14.3,4,43.1485
14.30001,4,61.0432
14.4,0,3.24907
14.40001,0,3.24907
14.4,1,100.009
14.40001,1,100.009
14.4,2,101.744
14.40001,2,101.744
14.4,3,103.474
14.40001,3,103.474
14.4,4,61.0432
14.40001,4,61.0432
14.5,0,3.24907
14.50001,0,3.24907
14.5,1,100.009
14.50001,1,100.009
14.5,2,101.744
14.50001,2,101.744
14.5,3,103.474
14.50001,3,103.474
14.5,4,61.0432
14.50001,4,61.0432
14.6,0,3.24907
14.60001,0,0
14.6,1,100.009
14.60001,1,100.009
14.6,2,101.744
14.60001,2,101.744
14.6,3,103.474
14.60001,3,78.8449
14.6,4,61.0432
14.60001,4,61.0432
14.7,0,0
14.70001,0,0
14.7,1,100.009
14.70001,1,100.009
14.7,2,101.744
14.70001,2,101.744
14.7,3,78.8449
14.70001,3,78.8449
14.7,4,61.0432
14.70001,4,39.5795
14.8,0,0
14.80001,0,0
14.8,1,100.009
14.80001,1,100.009
14.8,2,101.744
14.80001,2,101.744
14.8,3,78.8449
14.80001,3,78.8449
14.8,4,39.5795
14.80001,4,39.5795
14.9,0,0
14.90001,0,0
14.9,1,100.009
14.90001,1,100.009
14.9,2,101.744
14.90001,2,101.744
14.9,3,78.8449
14.90001,3,98.4417
14.9,4,39.5795
14.90001,4,39.5795
15,0,0
15.00001,0,0
15,1,100.009
15.00001,1,100.009
15,2,101.744
15.00001,2,123.742
15,3,98.4417
15.00001,3,98.4417
15,4,39.5795
15.00001,4,63.4103
15.1,0,0
15.10001,0,0
15.1,1,100.009
15.10001,1,100.009
15.1,2,123.742
15.10001,2,123.742
15.1,3,98.4417
15.10001,3,98.4417
15.1,4,63.4103
15.10001,4,50.7531
15.2,0,0
15.20001,0,0
15.2,1,100.009
15.20001,1,100.009
15.2,2,123.742
15.20001,2,123.742
15.2,3,98.4417
15.20001,3,98.4417
15.2,4,50.7531
15.20001,4,39.6118
15.3,0,0
15.30001,0,14.8125
15.3,1,100.009
15.30001,1,100.009
15.3,2,123.742
15.30001,2,123.742
15.3,3,98.4417
15.30001,3,98.4417
15.3,4,39.6118
15.30001,4,54.5364
15.4,0,14.8125
15.40001,0,6.64808
15.4,1,100.009
15.40001,1,110.338
15.4,2,123.742
15.40001,2,130.734
15.4,3,98.4417
15.40001,3,121.599
15.4,4,54.5364
15.40001,4,32.2103
15.5,0,6.64808
15.50001,0,6.64808
15.5,1,110.338
15.50001,1,110.338
15.5,2,130.734
15.50001,2,118.222
15.5,3,121.599
15.50001,3,121.599
15.5,4,32.2103
15.50001,4,32.2103
15.6,0,6.64808
15.60001,0,6.64808
15.6,1,110.338
15.60001,1,105.553
15.6,2,118.222
15.60001,2,118.222
15.6,3,121.599
15.60001,3,121.599
15.6,4,32.2103
15.60001,4,32.2103
15.7,0,6.64808
15.70001,0,6.64808
15.7,1,105.553
15.70001,1,117.92
15.7,2,118.222
15.70001,2,130.896
15.7,3,121.599
15.70001,3,121.599
15.7,4,32.2103
15.70001,4,32.2103
15.8,0,6.64808
15.80001,0,6.64808
15.8,1,117.92
15.80001,1,117.92
15.8,2,130.896
15.80001,2,130.896
15.8,3,121.599
15.80001,3,121.599
15.8,4,32.2103
15.80001,4,32.2103
15.9,0,6.64808
15.90001,0,6.64808
15.9,1,117.92
15.90001,1,117.92
15.9,2,130.896
15.90001,2,130.896
15.9,3,121.599
15.90001,3,121.599
15.9,4,32.2103
15.90001,4,46.4609
16,0,6.64808
16.00001,0,6.64808
16,1,117.92
16.00001,1,117.92
16,2,130.896
16.00001,2,111.142
16,3,121.599
16.00001,3,121.599
16,4,46.4609
16.00001,4,46.4609
16.1,0,6.64808
16.10001,0,6.64808
16.1,1,117.92
16.10001,1,117.92
16.1,2,111.142
16.10001,2,111.142
16.1,3,121.599
16.10001,3,121.599
16.1,4,46.4609
16.10001,4,46.4609
16.2,0,6.64808
16.20001,0,28.9223
16.2,1,117.92
16.20001,1,120.916
16.2,2,111.142
16.20001,2,135.194
16.2,3,121.599
16.20001,3,121.599
16.2,4,46.4609
16.20001,4,33.9227
16.3,0,28.9223
16.30001,0,30.3123
16.3,1,120.916
16.30001,1,120.916
16.3,2,135.194
16.30001,2,113.959
16.3,3,121.599
16.30001,3,121.599
16.3,4,33.9227
16.30001,4,33.9227
16.4,0,30.3123
16.40001,0,44.9629
16.4,1,120.916
16.40001,1,120.916
16.4,2,113.959
16.40001,2,113.959
16.4,3,121.599
16.40001,3,113.791
16.4,4,33.9227
16.40001,4,33.9227
16.5,0,44.9629
16.50001,0,51.3436
16.5,1,120.916
16.50001,1,120.916
16.5,2,113.959
16.50001,2,113.368
16.5,3,113.791
16.50001,3,113.791
16.5,4,33.9227
16.50001,4,33.9227
16.6,0,51.3436
16.60001,0,36.934
16.6,1,120.916
16.60001,1,120.916
16.6,2,113.368
16.60001,2,113.368
16.6,3,113.791
16.60001,3,92.6027
16.6,4,33.9227
16.60001,4,46.4052
16.7,0,36.934
16.70001,0,33.8514
16.7,1,120.916
16.70001,1,120.916
16.7,2,113.368
16.70001,2,113.368
16.7,3,92.6027
16.70001,3,92.6027
16.7,4,46.4052
16.70001,4,46.4052
16.8,0,33.8514
16.80001,0,33.8514
16.8,1,120.916
16.80001,1,120.916
16.8,2,113.368
16.80001,2,113.368
16.8,3,92.6027
16.80001,3,92.6027
16.8,4,46.4052
16.80001,4,53.7572
16.9,0,33.8514
16.90001,0,33.8514
16.9,1,120.916
16.90001,1,120.916
16.9,2,113.368
16.90001,2,137.263
16.9,3,92.6027
16.90001,3,92.6027
16.9,4,53.7572
16.90001,4,53.7572
17,0,33.8514
17.00001,0,33.8514
17,1,120.916
17.00001,1,145.649
17,2,137.263
17.00001,2,137.263
17,3,92.6027
17.00001,3,69.724
17,4,53.7572
17.00001,4,53.7572
17.1,0,33.8514
17.10001,0,33.8514
17.1,1,145.649
17.10001,1,145.649
17.1,2,137.263
17.10001,2,122.154
17.1,3,69.724
17.10001,3,69.724
17.1,4,53.7572
17.10001,4,53.7572
17.2,0,33.8514
17.20001,0,29.2751
17.2,1,145.649
17.20001,1,145.649
17.2,2,122.154
17.20001,2,111.468
17.2,3,69.724
17.20001,3,69.724
17.2,4,53.7572
17.20001,4,45.1387
17.3,0,29.2751
17.30001,0,33.2805
17.3,1,145.649
17.30001,1,145.649
17.3,2,111.468
17.30001,2,111.468
17.3,3,69.724
17.30001,3,69.724
17.3,4,45.1387
17.30001,4,56.4638
17.4,0,33.2805
17.40001,0,43.5504
17.4,1,145.649
17.40001,1,152.983
17.4,2,111.468
17.40001,2,111.468
17.4,3,69.724
17.40001,3,69.724
17.4,4,56.4638
17.40001,4,33.3338
17.5,0,43.5504
17.50001,0,33.193
17.5,1,152.983
17.50001,1,152.983
17.5,2,111.468
17.50001,2,111.468
17.5,3,69.724
17.50001,3,69.724
17.5,4,33.3338
17.50001,4,33.3338
17.6,0,33.193
17.60001,0,57.1849
17.6,1,152.983
17.60001,1,152.983
17.6,2,111.468
17.60001,2,111.468
17.6,3,69.724
17.60001,3,69.9415
17.6,4,33.3338
17.60001,4,17.4734
17.7,0,57.1849
17.70001,0,39.318
17.7,1,152.983
17.70001,1,152.983
17.7,2,111.468
17.70001,2,124.196
17.7,3,69.9415
17.70001,3,69.9415
17.7,4,17.4734
17.70001,4,17.4734
17.8,0,39.318
17.80001,0,19.316
17.8,1,152.983
17.80001,1,152.983
17.8,2,124.196
17.80001,2,124.196
17.8,3,69.9415
17.80001,3,50.7465
17.8,4,17.4734
17.80001,4,17.4734
17.9,0,19.316
17.90001,0,19.316
17.9,1,152.983
17.90001,1,152.983
17.9,2,124.196
17.90001,2,124.196
17.9,3,50.7465
17.90001,3,50.7465
17.9,4,17.4734
17.90001,4,17.4734
18,0,19.316
18.00001,0,19.316
18,1,152.983
18.00001,1,152.983
18,2,124.196
18.00001,2,124.196
18,3,50.7465
18.00001,3,50.7465
18,4,17.4734
18.00001,4,17.4734
18.1,0,19.316
18.10001,0,19.316
18.1,1,152.983
18.10001,1,152.096
18.1,2,124.196
18.10001,2,124.196
18.1,3,50.7465
18.10001,3,50.7465
18.1,4,17.4734
18.10001,4,17.4734
18.2,0,19.316
18.20001,0,22.394
18.2,1,152.096
18.20001,1,152.096
18.2,2,124.196
18.20001,2,124.196
18.2,3,50.7465
18.20001,3,52.0641
18.2,4,17.4734
18.20001,4,35.1639
18.3,0,22.394
18.30001,0,22.394
18.3,1,152.096
18.30001,1,137.659
18.3,2,124.196
18.30001,2,124.196
18.3,3,52.0641
18.30001,3,52.0641
18.3,4,35.1639
18.30001,4,35.1639
18.4,0,22.394
18.40001,0,22.394
18.4,1,137.659
18.40001,1,137.659
18.4,2,124.196
18.40001,2,124.196
18.4,3,52.0641
18.40001,3,64.1998
18.4,4,35.1639
18.40001,4,35.1639
18.5,0,22.394
18.50001,0,22.394
18.5,1,137.659
18.50001,1,137.659
18.5,2,124.196
18.50001,2,124.196
18.5,3,64.1998
18.50001,3,64.1998
18.5,4,35.1639
18.50001,4,35.1639
18.6,0,22.394
18.60001,0,22.394
18.6,1,137.659
18.60001,1,160.68
18.6,2,124.196
18.60001,2,124.196
18.6,3,64.1998
18.60001,3,64.1998
18.6,4,35.1639
18.60001,4,35.1639
18.7,0,22.394
18.70001,0,22.394
18.7,1,160.68
18.70001,1,160.953
18.7,2,124.196
18.70001,2,105.847
18.7,3,64.1998
18.70001,3,64.1998
18.7,4,35.1639
18.70001,4,35.1639
18.8,0,22.394
18.80001,0,0.123589
18.8,1,160.953
18.80001,1,182.402
18.8,2,105.847
18.80001,2,105.847
18.8,3,64.1998
18.80001,3,64.1998
18.8,4,35.1639
18.80001,4,35.1639
18.9,0,0.123589
18.90001,0,0.123589
18.9,1,182.402
18.90001,1,182.402
18.9,2,105.847
18.90001,2,105.847
18.9,3,64.1998
18.90001,3,64.1998
18.9,4,35.1639
18.90001,4,35.1639
19,0,0.123589
19.00001,0,0.123589
19,1,182.402
19.00001,1,182.402
19,2,105.847
19.00001,2,105.847
19,3,64.1998
19.00001,3,64.1998
19,4,35.1639
19.00001,4,35.1639
19.1,0,0.123589
19.10001,0,0.123589
19.1,1,182.402
19.10001,1,198.995
19.1,2,105.847
19.10001,2,105.847
19.1,3,64.1998
19.10001,3,64.1998
19.1,4,35.1639
19.10001,4,35.1639
19.2,0,0.123589
19.20001,0,2.35322
19.2,1,198.995
19.20001,1,201.837
19.2,2,105.847
19.20001,2,105.847
19.2,3,64.1998
19.20001,3,64.1998
19.2,4,35.1639
19.20001,4,35.1639
19.3,0,2.35322
19.30001,0,2.35322
19.3,1,201.837
19.30001,1,201.837
19.3,2,105.847
19.30001,2,105.847
19.3,3,64.1998
19.30001,3,64.1998
19.3,4,35.1639
19.30001,4,35.1639
19.4,0,2.35322
19.40001,0,2.35322
19.4,1,201.837
19.40001,1,203.236
19.4,2,105.847
19.40001,2,105.847
19.4,3,64.1998
19.40001,3,52.1866
19.4,4,35.1639
19.40001,4,35.1639
19.5,0,2.35322
19.50001,0,0
19.5,1,203.236
19.50001,1,203.236
19.5,2,105.847
19.50001,2,105.847
19.5,3,52.1866
19.50001,3,49.9
19.5,4,35.1639
19.50001,4,55.424
19.6,0,0
19.60001,0,0
19.6,1,203.236
19.60001,1,185.493
19.6,2,105.847
19.60001,2,103.672
19.6,3,49.9
19.60001,3,49.9
19.6,4,55.424
19.60001,4,55.424
19.7,0,0
19.70001,0,0
19.7,1,185.493
19.70001,1,185.493
19.7,2,103.672
19.70001,2,103.672
19.7,3,49.9
19.70001,3,49.9
19.7,4,55.424
19.70001,4,80.4192
19.8,0,0
19.80001,0,0
19.8,1,185.493
19.80001,1,180.265
19.8,2,103.672
19.80001,2,102.113
19.8,3,49.9
19.80001,3,65.7881
19.8,4,80.4192
19.80001,4,95.884
19.9,0,0
19.90001,0,0
19.9,1,180.265
19.90001,1,180.265
19.9,2,102.113
19.90001,2,102.113
19.9,3,65.7881
19.90001,3,60.1603
19.9,4,95.884
19.90001,4,99.7563
20,0,0
20.00001,0,0
20,1,180.265
20.00001,1,166.461
20,2,102.113
20.00001,2,102.113
20,3,60.1603
20.00001,3,60.1603
20,4,99.7563
20.00001,4,94.2955
20.1,0,0
20.10001,0,0
20.1,1,166.461
20.10001,1,166.764
20.1,2,102.113
20.10001,2,102.113
20.1,3,60.1603
20.10001,3,60.1603
20.1,4,94.2955
20.10001,4,94.2955
20.2,0,0
20.20001,0,0
20.2,1,166.764
20.20001,1,186.456
20.2,2,102.113
20.20001,2,102.113
20.2,3,60.1603
20.20001,3,60.1603
20.2,4,94.2955
20.20001,4,94.2955
20.3,0,0
20.30001,0,2.8219
20.3,1,186.456
20.30001,1,186.456
20.3,2,102.113
20.30001,2,102.113
20.3,3,60.1603
20.30001,3,60.1603
20.3,4,94.2955
20.30001,4,94.2955
20.4,0,2.8219
20.40001,0,2.8219
20.4,1,186.456
20.40001,1,186.456
20.4,2,102.113
20.40001,2,102.684
20.4,3,60.1603
20.40001,3,61.2632
20.4,4,94.2955
20.40001,4,113.147
20.5,0,2.8219
20.50001,0,0
20.5,1,186.456
20.50001,1,186.456
20.5,2,102.684
20.50001,2,102.684
20.5,3,61.2632
20.50001,3,50.3553
20.5,4,113.147
20.50001,4,113.147
20.6,0,0
20.60001,0,0
20.6,1,186.456
20.60001,1,186.456
20.6,2,102.684
20.60001,2,102.684
20.6,3,50.3553
20.60001,3,50.3553
20.6,4,113.147
20.60001,4,92.1314
20.7,0,0
20.70001,0,0
20.7,1,186.456
20.70001,1,186.456
20.7,2,102.684
20.70001,2,118.685
20.7,3,50.3553
20.70001,3,71.2666
20.7,4,92.1314
20.70001,4,92.1314
20.8,0,0
20.80001,0,15.3639
20.8,1,186.456
20.80001,1,186.456
20.8,2,118.685
20.80001,2,125.774
20.8,3,71.2666
20.80001,3,49.3951
20.8,4,92.1314
20.80001,4,92.1314
20.9,0,15.3639
20.90001,0,15.3639
20.9,1,186.456
20.90001,1,186.456
20.9,2,125.774
20.90001,2,143.27
20.9,3,49.3951
20.90001,3,49.3951
20.9,4,92.1314
20.90001,4,92.1314
21,0,15.3639
21.00001,0,15.3205
21,1,186.456
21.00001,1,186.456
21,2,143.27
21.00001,2,143.27
21,3,49.3951
21.00001,3,49.3951
21,4,92.1314
21.00001,4,92.1314
21.1,0,15.3205
21.10001,0,22.0895
21.1,1,186.456
21.10001,1,186.456
21.1,2,143.27
21.10001,2,143.27
21.1,3,49.3951
21.10001,3,50.2114
21.1,4,92.1314
21.10001,4,74.5719
21.2,0,22.0895
21.20001,0,22.0895
21.2,1,186.456
21.20001,1,186.456
21.2,2,143.27
21.20001,2,143.27
21.2,3,50.2114
21.20001,3,50.2114
21.2,4,74.5719
21.20001,4,74.5719
21.3,0,22.0895
21.30001,0,22.0895
21.3,1,186.456
21.30001,1,186.456
21.3,2,143.27
21.30001,2,157.625
21.3,3,50.2114
21.30001,3,50.2114
21.3,4,74.5719
21.30001,4,74.5719
21.4,0,22.0895
21.40001,0,22.0895
21.4,1,186.456
21.40001,1,186.456
21.4,2,157.625
21.40001,2,181.325
21.4,3,50.2114
21.40001,3,50.2114
21.4,4,74.5719
21.40001,4,72.0319
21.5,0,22.0895
21.50001,0,22.0895
21.5,1,186.456
21.50001,1,190.87
21.5,2,181.325
21.50001,2,181.325
21.5,3,50.2114
21.50001,3,50.2114
21.5,4,72.0319
21.50001,4,59.9097
21.6,0,22.0895
21.60001,0,30.7524
21.6,1,190.87
21.60001,1,185.521
21.6,2,181.325
21.60001,2,174.947
21.6,3,50.2114
21.60001,3,47.2468
21.6,4,59.9097
21.60001,4,59.9097
21.7,0,30.7524
21.70001,0,36.1015
21.7,1,185.521
21.70001,1,185.521
21.7,2,174.947
21.70001,2,186.816
21.7,3,47.2468
21.70001,3,47.2468
21.7,4,59.9097
21.70001,4,59.9097
21.8,0,36.1015
21.80001,0,36.1015
21.8,1,185.521
21.80001,1,185.521
21.8,2,186.816
21.80001,2,186.816
21.8,3,47.2468
21.80001,3,47.2468
21.8,4,59.9097
21.80001,4,59.9097
21.9,0,36.1015
21.90001,0,36.1015
21.9,1,185.521
21.90001,1,185.521
21.9,2,186.816
21.90001,2,186.816
21.9,3,47.2468
21.90001,3,47.2468
21.9,4,59.9097
21.90001,4,59.9097
22,0,36.1015
22.00001,0,48.2795
22,1,185.521
22.00001,1,185.521
22,2,186.816
22.00001,2,181.711
22,3,47.2468
22.00001,3,47.2468
22,4,59.9097
22.00001,4,38.8837
22.1,0,48.2795
22.10001,0,48.2795
22.1,1,185.521
22.10001,1,185.521
22.1,2,181.711
22.10001,2,181.711
22.1,3,47.2468
22.10001,3,47.2468
22.1,4,38.8837
22.10001,4,38.8837
22.2,0,48.2795
22.20001,0,48.2795
22.2,1,185.521
22.20001,1,185.521
22.2,2,181.711
22.20001,2,181.359
22.2,3,47.2468
22.20001,3,43.8722
22.2,4,38.8837
22.20001,4,38.8837
22.3,0,48.2795
22.30001,0,48.2795
22.3,1,185.521
22.30001,1,185.521
22.3,2,181.359
22.30001,2,177.432
22.3,3,43.8722
22.30001,3,43.8722
22.3,4,38.8837
22.30001,4,38.8837
22.4,0,48.2795
22.40001,0,32.9676
22.4,1,185.521
22.40001,1,185.521
22.4,2,177.432
22.40001,2,177.432
22.4,3,43.8722
22.40001,3,43.8722
22.4,4,38.8837
22.40001,4,24.1902
22.5,0,32.9676
22.50001,0,29.7787
22.5,1,185.521
22.50001,1,185.521
22.5,2,177.432
22.50001,2,177.432
22.5,3,43.8722
22.50001,3,43.8722
22.5,4,24.1902
22.50001,4,24.1902
22.6,0,29.7787
22.60001,0,29.7787
22.6,1,185.521
22.60001,1,185.521
22.6,2,177.432
22.60001,2,194.952
22.6,3,43.8722
22.60001,3,43.8722
22.6,4,24.1902
22.60001,4,7.30881
22.7,0,29.7787
22.70001,0,29.7787
22.7,1,185.521
22.70001,1,185.521
22.7,2,194.952
22.70001,2,194.952
22.7,3,43.8722
22.70001,3,43.8722
22.7,4,7.30881
22.70001,4,7.30881
22.8,0,29.7787
22.80001,0,29.7787
22.8,1,185.521
22.80001,1,181.189
22.8,2,194.952
22.80001,2,176.321
22.8,3,43.8722
22.80001,3,43.8722
22.8,4,7.30881
22.80001,4,16.7719
22.9,0,29.7787
22.90001,0,45.3622
22.9,1,181.189
22.90001,1,181.189
22.9,2,176.321
22.90001,2,191.127
22.9,3,43.8722
22.90001,3,43.8722
22.9,4,16.7719
22.90001,4,33.1243
23,0,45.3622
23.00001,0,52.0877
23,1,181.189
23.00001,1,181.189
23,2,191.127
23.00001,2,191.127
23,3,43.8722
23.00001,3,43.8722
23,4,33.1243
23.00001,4,33.1243
23.1,0,52.0877
23.10001,0,52.0877
23.1,1,181.189
23.10001,1,181.189
23.1,2,191.127
23.10001,2,191.127
23.1,3,43.8722
23.10001,3,43.8722
23.1,4,33.1243
23.10001,4,33.1243
23.2,0,52.0877
23.20001,0,52.0877
23.2,1,181.189
23.20001,1,163.622
23.2,2,191.127
23.20001,2,191.127
23.2,3,43.8722
23.20001,3,44.2688
23.2,4,33.1243
23.20001,4,36.8517
23.3,0,52.0877
23.30001,0,52.0877
23.3,1,163.622
23.30001,1,163.622
23.3,2,191.127
23.30001,2,191.127
23.3,3,44.2688
23.30001,3,44.2688
23.3,4,36.8517
23.30001,4,51.7161
23.4,0,52.0877
23.40001,0,52.0877
23.4,1,163.622
23.40001,1,163.622
23.4,2,191.127
23.40001,2,191.127
23.4,3,44.2688
23.40001,3,44.2688
23.4,4,51.7161
23.40001,4,69.4302
23.5,0,52.0877
23.50001,0,52.0877
23.5,1,163.622
23.50001,1,178.117
23.5,2,191.127
23.50001,2,184.684
23.5,3,44.2688
23.50001,3,44.2688
23.5,4,69.4302
23.50001,4,69.4302
23.6,0,52.0877
23.60001,0,51.3507
23.6,1,178.117
23.60001,1,178.117
23.6,2,184.684
23.60001,2,184.684
23.6,3,44.2688
23.60001,3,46.283
23.6,4,69.4302
23.60001,4,94.2091
23.7,0,51.3507
23.70001,0,51.3507
23.7,1,178.117
23.70001,1,178.117
23.7,2,184.684
23.70001,2,195.776
23.7,3,46.283
23.70001,3,46.283
23.7,4,94.2091
23.70001,4,94.2091
23.8,0,51.3507
23.80001,0,53.662
23.8,1,178.117
23.80001,1,175.967
23.8,2,195.776
23.80001,2,220.758
23.8,3,46.283
23.80001,3,46.283
23.8,4,94.2091
23.80001,4,94.2091
23.9,0,53.662
23.90001,0,53.662
23.9,1,175.967
23.90001,1,175.967
23.9,2,220.758
23.90001,2,205.596
23.9,3,46.283
23.90001,3,45.2007
23.9,4,94.2091
23.90001,4,113.764
24,0,53.662
24.00001,0,57.529
24,1,175.967
24.00001,1,164.259
24,2,205.596
24.00001,2,205.596
24,3,45.2007
24.00001,3,45.2007
24,4,113.764
24.00001,4,128.577
24.1,0,57.529
24.10001,0,57.529
24.1,1,164.259
24.10001,1,164.259
24.1,2,205.596
24.10001,2,205.596
24.1,3,45.2007
24.10001,3,57.3454
24.1,4,128.577
24.10001,4,128.577
24.2,0,57.529
24.20001,0,57.529
24.2,1,164.259
24.20001,1,164.259
24.2,2,205.596
24.20001,2,205.596
24.2,3,57.3454
24.20001,3,57.3454
24.2,4,128.577
24.20001,4,121.268
24.3,0,57.529
24.30001,0,57.529
24.3,1,164.259
24.30001,1,164.259
24.3,2,205.596
24.30001,2,209.387
24.3,3,57.3454
24.30001,3,57.3454
24.3,4,121.268
24.30001,4,100.738
24.4,0,57.529
24.40001,0,57.529
24.4,1,164.259
24.40001,1,188.659
24.4,2,209.387
24.40001,2,209.387
24.4,3,57.3454
24.40001,3,57.3454
24.4,4,100.738
24.40001,4,100.738
24.5,0,57.529
24.50001,0,57.529
24.5,1,188.659
24.50001,1,192.039
24.5,2,209.387
24.50001,2,209.387
24.5,3,57.3454
24.50001,3,57.3454
24.5,4,100.738
24.50001,4,100.738
24.6,0,57.529
24.60001,0,57.529
24.6,1,192.039
24.60001,1,192.039
24.6,2,209.387
24.60001,2,203.361
24.6,3,57.3454
24.60001,3,57.3454
24.6,4,100.738
24.60001,4,100.738
24.7,0,57.529
24.70001,0,74.7327
24.7,1,192.039
24.70001,1,192.039
24.7,2,203.361
24.70001,2,203.361
24.7,3,57.3454
24.70001,3,57.3454
24.7,4,100.738
24.70001,4,100.738
24.8,0,74.7327
24.80001,0,74.7327
24.8,1,192.039
24.80001,1,192.039
24.8,2,203.361
24.80001,2,220.797
24.8,3,57.3454
24.80001,3,57.3454
24.8,4,100.738
24.80001,4,100.738
24.9,0,74.7327
24.90001,0,74.7327
24.9,1,192.039
24.90001,1,192.039
24.9,2,220.797
24.90001,2,226.991
24.9,3,57.3454
24.90001,3,75.8155
24.9,4,100.738
24.90001,4,100.738
25,0,74.7327
25.00001,0,74.7327
25,1,192.039
25.00001,1,213.421
25,2,226.991
25.00001,2,226.991
25,3,75.8155
25.00001,3,75.8155
25,4,100.738
25.00001,4,100.738
25.1,0,74.7327
25.10001,0,72.2233
25.1,1,213.421
25.10001,1,213.421
25.1,2,226.991
25.10001,2,226.991
25.1,3,75.8155
25.10001,3,54.5244
25.1,4,100.738
25.10001,4,100.738
25.2,0,72.2233
25.20001,0,54.8514
25.2,1,213.421
25.20001,1,213.421
25.2,2,226.991
25.20001,2,226.991
25.2,3,54.5244
25.20001,3,54.5244
25.2,4,100.738
25.20001,4,100.738
25.3,0,54.8514
25.30001,0,54.8514
25.3,1,213.421
25.30001,1,213.421
25.3,2,226.991
25.30001,2,212.481
25.3,3,54.5244
25.30001,3,54.5244
25.3,4,100.738
25.30001,4,100.738
25.4,0,54.8514
25.40001,0,53.0334
25.4,1,213.421
25.40001,1,229.906
25.4,2,212.481
25.40001,2,212.481
25.4,3,54.5244
25.40001,3,44.8138
25.4,4,100.738
25.40001,4,100.738
25.5,0,53.0334
25.50001,0,53.0334
25.5,1,229.906
25.50001,1,229.906
25.5,2,212.481
25.50001,2,190.074
25.5,3,44.8138
25.50001,3,44.8138
25.5,4,100.738
25.50001,4,100.738
25.6,0,53.0334
25.60001,0,31.1905
25.6,1,229.906
25.60001,1,229.906
25.6,2,190.074
25.60001,2,190.074
25.6,3,44.8138
25.60001,3,44.8138
25.6,4,100.738
25.60001,4,100.738
25.7,0,31.1905
25.70001,0,34.519
25.7,1,229.906
25.70001,1,223.934
25.7,2,190.074
25.70001,2,190.074
25.7,3,44.8138
25.70001,3,44.8138
25.7,4,100.738
25.70001,4,121.2
25.8,0,34.519
25.80001,0,34.519
25.8,1,223.934
25.80001,1,223.934
25.8,2,190.074
25.80001,2,197.773
25.8,3,44.8138
25.80001,3,44.8138
25.8,4,121.2
25.80001,4,121.2
25.9,0,34.519
25.90001,0,50.3432
25.9,1,223.934
25.90001,1,239.947
25.9,2,197.773
25.90001,2,197.773
25.9,3,44.8138
25.90001,3,44.8138
25.9,4,121.2
25.90001,4,121.2
26,0,50.3432
26.00001,0,50.3432
26,1,239.947
26.00001,1,239.947
26,2,197.773
