simTime,atmosphericLoss_dB,fspl_dB,power_dBm
7.1,50.0132,213.085,-140.545
7.1,50.1282,213.248,-140.824
7.1,50.2434,213.109,-140.799
7.1,50.3586,213.136,-140.942
7.2,49.8984,213.076,-140.422
7.2,50.0132,213.085,-140.545
7.2,50.1282,213.248,-140.824
7.2,50.2434,213.109,-140.799
7.2,50.3586,213.136,-140.942
7.3,49.8984,213.076,-140.422
7.3,50.0132,213.085,-140.545
7.3,50.1282,213.248,-140.824
7.3,50.2434,213.109,-140.799
7.3,50.3586,213.136,-140.942
7.4,49.8984,213.076,-140.422
7.4,50.0132,213.085,-140.545
7.4,50.1282,213.248,-140.824
7.4,50.2434,213.109,-140.799
7.4,50.3586,213.136,-140.942
7.5,49.8984,213.076,-140.422
7.5,50.0132,213.085,-140.545
7.5,50.1282,213.248,-140.824
7.5,50.2434,213.109,-140.799
7.5,50.3586,213.136,-140.942
7.6,49.8984,213.076,-140.422
7.6,50.0132,213.085,-140.545
7.6,50.1282,213.248,-140.824
7.6,50.2434,213.109,-140.799
7.6,50.3586,213.136,-140.942
7.7,49.8984,213.076,-140.422
7.7,50.0132,213.085,-140.545
7.7,50.1282,213.248,-140.824
7.7,50.2434,213.109,-140.799
7.7,50.3586,213.136,-140.942
7.8,49.8984,213.076,-140.422
7.8,50.0132,213.085,-140.545
7.8,50.1282,213.248,-140.824
7.8,50.2434,213.109,-140.799
7.8,50.3586,213.136,-140.942
7.9,49.8984,213.076,-140.422
7.9,50.0132,213.085,-140.545
7.9,50.1282,213.248,-140.824
7.9,50.2434,213.109,-140.799
7.9,50.3586,213.136,-140.942
8,49.8984,213.076,-140.422
8,50.0132,213.085,-140.545
8,50.1282,213.248,-140.824
8,50.2434,213.109,-140.799
8,50.3586,213.136,-140.942
8.1,49.8984,213.076,-140.422
8.1,50.0132,213.085,-140.545
8.1,50.1282,213.248,-140.824
8.1,50.2434,213.109,-140.799
8.1,50.3586,213.136,-140.942
8.2,49.8984,213.076,-140.422
8.2,50.0132,213.085,-140.545
8.2,50.1282,213.248,-140.824
8.2,50.2434,213.109,-140.799
8.2,50.3586,213.136,-140.942
8.3,49.8984,213.076,-140.422
8.3,50.0132,213.085,-140.545
8.3,50.1282,213.248,-140.824
8.3,50.2434,213.109,-140.799
8.3,50.3586,213.136,-140.942
8.4,49.8984,213.076,-140.422
8.4,50.0132,213.085,-140.545
8.4,50.1282,213.248,-140.824
8.4,50.2434,213.109,-140.799
8.4,50.3586,213.136,-140.942
8.5,49.8984,213.076,-140.422
8.5,50.0132,213.085,-140.545
8.5,50.1282,213.248,-140.824
8.5,50.2434,213.109,-140.799
8.5,50.3586,213.136,-140.942
8.6,49.8984,213.076,-140.422
8.6,50.0132,213.085,-140.545
8.6,50.1282,213.248,-140.824
8.6,50.2434,213.109,-140.799
8.6,50.3586,213.136,-140.942
8.7,49.8984,213.076,-140.422
8.7,50.0132,213.085,-140.545
8.7,50.1282,213.248,-140.824
8.7,50.2434,213.109,-140.799
8.7,50.3586,213.136,-140.942
8.8,49.8984,213.076,-140.422
8.8,50.0132,213.085,-140.545
8.8,50.1282,213.248,-140.824
8.8,50.2434,213.109,-140.799
8.8,50.3586,213.136,-140.942
8.9,49.8984,213.076,-140.422
8.9,50.0132,213.085,-140.545
8.9,50.1282,213.248,-140.824
8.9,50.2434,213.109,-140.799
8.9,50.3586,213.136,-140.942
