simTime,MCCIndex,specWeatherModel
6.50001,3,14.0049
6.5,4,0
6.50001,4,0
6.6,0,7.0986
6.60001,0,8.91022
6.6,1,52.2454
6.60001,1,52.2454
6.6,2,3.36595
6.60001,2,3.36595
6.6,3,14.0049
6.60001,3,14.0049
6.6,4,0
6.60001,4,0
6.7,0,8.91022
6.70001,0,8.91022
6.7,1,52.2454
6.70001,1,52.2454
6.7,2,3.36595
6.70001,2,3.36595
6.7,3,14.0049
6.70001,3,14.0049
6.7,4,0
6.70001,4,0
6.8,0,8.91022
6.80001,0,8.91022
6.8,1,52.2454
6.80001,1,52.2454
6.8,2,3.36595
6.80001,2,3.36595
6.8,3,14.0049
6.80001,3,14.0049
6.8,4,0
6.80001,4,0
6.9,0,8.91022
6.90001,0,20.4037
6.9,1,52.2454
6.90001,1,52.2454
6.9,2,3.36595
6.90001,2,3.36595
6.9,3,14.0049
6.90001,3,14.0049
6.9,4,0
6.90001,4,0
7,0,20.4037
7.00001,0,36.2989
7,1,52.2454
7.00001,1,52.2454
7,2,3.36595
7.00001,2,3.36595
7,3,14.0049
7.00001,3,14.0049
7,4,0
7.00001,4,0
7.1,0,36.2989
7.10001,0,36.2989
7.1,1,52.2454
7.10001,1,45.1869
7.1,2,3.36595
7.10001,2,2.44878
7.1,3,14.0049
7.10001,3,14.0049
7.1,4,0
7.10001,4,0
7.2,0,36.2989
7.20001,0,50.8987
7.2,1,45.1869
7.20001,1,45.1869
7.2,2,2.44878
7.20001,2,2.44878
7.2,3,14.0049
7.20001,3,14.0049
7.2,4,0
7.20001,4,0.533994
7.3,0,50.8987
7.30001,0,50.8987
7.3,1,45.1869
7.30001,1,45.1869
7.3,2,2.44878
7.30001,2,0
7.3,3,14.0049
7.30001,3,14.0049
7.3,4,0.533994
7.30001,4,0.533994
7.4,0,50.8987
7.40001,0,31.1765
7.4,1,45.1869
7.40001,1,45.1869
7.4,2,0
7.40001,2,0
7.4,3,14.0049
7.40001,3,0
7.4,4,0.533994
7.40001,4,0.533994
7.5,0,31.1765
7.50001,0,31.1765
7.5,1,45.1869
7.50001,1,45.1869
7.5,2,0
7.50001,2,0
7.5,3,0
7.50001,3,0
7.5,4,0.533994
7.50001,4,0.533994
7.6,0,31.1765
7.60001,0,31.1765
7.6,1,45.1869
7.60001,1,45.1869
7.6,2,0
7.60001,2,22.8328
7.6,3,0
7.60001,3,19.8439
7.6,4,0.533994
7.60001,4,0.533994
7.7,0,31.1765
7.70001,0,31.1765
7.7,1,45.1869
7.70001,1,45.1869
7.7,2,22.8328
7.70001,2,22.8328
7.7,3,19.8439
7.70001,3,19.8439
7.7,4,0.533994
